wheel,timestamp,error
right,1588319939.55,-0.092786685511
left,1588319939.56,-0.0995910796817
right,1588319939.56,-0.0916016069781
right,1588319939.57,-0.0904508747743
left,1588319939.57,-0.0983954017444
right,1588319939.58,-0.0893331706431
left,1588319939.58,-0.0972298311939
left,1588319939.59,-0.0960933980738
right,1588319939.59,-0.0882472303344
left,1588319939.6,-0.0949851671699
right,1588319939.6,-0.0871918418357
left,1588319939.61,-0.0939042391549
right,1588319939.61,-0.0861658451559
left,1588319939.62,-0.0928497523019
right,1588319939.62,-0.0851681279748
right,1588319939.63,-0.0841976328843
left,1588319939.63,-0.0918208772583
right,1588319939.64,-0.0832533500786
left,1588319939.64,-0.0908168165708
right,1588319939.65,-0.0823343140767
left,1588319939.65,-0.0898368047554
right,1588319939.66,-0.0814396038482
left,1588319939.66,-0.0888801071283
left,1588319939.67,-0.0879460193057
right,1588319939.67,-0.0805683414559
right,1588319939.68,-0.0797196895987
left,1588319939.68,-0.0870338642105
left,1588319939.69,-0.0861429934363
right,1588319939.69,-0.0788928450239
right,1588319939.7,-0.078087045729
left,1588319939.7,-0.085272782358
right,1588319939.71,-0.077301565425
left,1588319939.71,-0.0844226323624
right,1588319939.72,-0.0765357126547
left,1588319939.72,-0.0835919674724
right,1588319939.73,-0.0757888261702
left,1588319939.73,-0.0827802343906
left,1588319939.74,-0.0819869012553
right,1588319939.74,-0.0750602756303
left,1588319939.75,-0.0812114593644
right,1588319939.75,-0.0743494576275
left,1588319939.76,-0.0804534171524
right,1588319939.76,-0.073655797736
right,1588319939.77,-0.0729787481174
left,1588319939.77,-0.0797123014749
left,1588319939.78,-0.0789876573509
right,1588319939.78,-0.0723177857265
left,1588319939.79,-0.0782790472472
right,1588319939.79,-0.0716724106177
left,1588319939.8,-0.0775860487397
right,1588319939.8,-0.0710421467899
right,1588319939.81,-0.0704265375293
left,1588319939.81,-0.0769082548037
left,1588319939.82,-0.076245275638
right,1588319939.82,-0.0698251435576
left,1588319939.83,-0.0755967327265
right,1588319939.83,-0.0692375458418
left,1588319939.84,-0.0749622605264
right,1588319939.84,-0.0686633459859
left,1588319939.85,-0.0743415065046
right,1588319939.85,-0.0681021605208
left,1588319939.86,-0.0737341305465
right,1588319939.86,-0.0675536217865
left,1588319939.87,-0.0731398036524
right,1588319939.87,-0.0670173770615
right,1588319939.88,-0.0664930887909
left,1588319939.88,-0.0725582075015
right,1588319939.89,-0.0659804297464
left,1588319939.89,-0.0719890359926
right,1588319939.9,-0.0654790871874
left,1588319939.9,-0.0714319906503
right,1588319939.91,-0.0649887615806
left,1588319939.91,-0.0708867825891
right,1588319939.92,-0.0645091650088
left,1588319939.92,-0.0703531319381
right,1588319939.93,-0.0640400194755
left,1588319939.93,-0.0698307678749
right,1588319939.94,-0.0635810559005
left,1588319939.94,-0.069319427712
left,1588319939.95,-0.0688188580201
right,1588319939.95,-0.0631320150585
left,1588319939.96,-0.0683288106448
right,1588319939.96,-0.0626926480826
left,1588319939.97,-0.0678490453764
right,1588319939.97,-0.0622627144656
right,1588319939.98,-0.0618419809648
left,1588319939.98,-0.0673793286279
left,1588319939.99,-0.0669194329335
right,1588319939.99,-0.0614302246933
left,1588319940.0,-0.066469137682
right,1588319940.0,-0.0610272291794
left,1588319940.01,-0.0660282299425
right,1588319940.01,-0.0606327819752
right,1588319940.02,-0.0602466786493
left,1588319940.02,-0.0655965014418
left,1588319940.03,-0.0651737477277
right,1588319940.03,-0.0598687240974
right,1588319940.04,-0.0594987277251
left,1588319940.04,-0.0647597714063
right,1588319940.05,-0.0591365030057
left,1588319940.05,-0.0643543798152
right,1588319940.06,-0.0587818712758
left,1588319940.06,-0.0639573845347
left,1588319940.07,-0.063568603044
right,1588319940.07,-0.0584346588505
right,1588319940.08,-0.0580946939262
left,1588319940.08,-0.0631878595464
right,1588319940.09,-0.0577618119783
left,1588319940.09,-0.0628149787055
right,1588319940.1,-0.0574358547725
left,1588319940.1,-0.0624497901312
left,1588319940.11,-0.0620921288843
right,1588319940.11,-0.0571166675488
left,1588319940.12,-0.0617418335577
right,1588319940.12,-0.0568040977944
left,1588319940.13,-0.0613987460026
right,1588319940.13,-0.0564979976344
left,1588319940.14,-0.0610627143438
right,1588319940.14,-0.0561982238348
left,1588319940.15,-0.0607335885391
right,1588319940.15,-0.0559046373995
left,1588319940.16,-0.0604112207556
right,1588319940.16,-0.0556171015838
left,1588319940.17,-0.0600954669659
right,1588319940.17,-0.0553354846108
left,1588319940.18,-0.0597861874754
right,1588319940.18,-0.0550596585715
right,1588319940.19,-0.054789495592
left,1588319940.19,-0.0594832462651
right,1588319940.2,-0.0545248707028
left,1588319940.2,-0.0591865103886
left,1588319940.21,-0.0588958488289
right,1588319940.21,-0.0542656664989
right,1588319940.22,-0.0540117665714
left,1588319940.22,-0.0586111335847
left,1588319940.23,-0.058332239316
right,1588319940.23,-0.0537630558706
left,1588319940.24,-0.0580590428924
right,1588319940.24,-0.0535194223723
left,1588319940.25,-0.057791426073
right,1588319940.25,-0.0532807567307
left,1588319940.26,-0.05752927315
right,1588319940.26,-0.0530469519156
right,1588319940.27,-0.0528179041232
left,1588319940.27,-0.057272469527
right,1588319940.28,-0.052593512265
left,1588319940.28,-0.0570209020016
right,1588319940.29,-0.0523736775492
left,1588319940.29,-0.0567744610244
right,1588319940.3,-0.0521583021206
left,1588319940.3,-0.0565330393588
right,1588319940.31,-0.0519472884147
left,1588319940.31,-0.0562965333387
right,1588319940.32,-0.0517405439938
left,1588319940.32,-0.056064840084
right,1588319940.33,-0.0515379791111
left,1588319940.33,-0.0558378595842
right,1588319940.34,-0.0513395051469
left,1588319940.34,-0.0556154926744
right,1588319940.35,-0.0511450348138
left,1588319940.35,-0.0553976423721
right,1588319940.36,-0.0509544801065
left,1588319940.36,-0.0551842144977
left,1588319940.37,-0.0549751173781
right,1588319940.37,-0.0507677572593
left,1588319940.38,-0.0547702610743
right,1588319940.38,-0.0505847856983
left,1588319940.39,-0.0545695573474
right,1588319940.39,-0.05040548638
left,1588319940.4,-0.0543729174245
right,1588319940.4,-0.0502297793407
right,1588319940.41,-0.0500575868838
left,1588319940.41,-0.0541802558286
left,1588319940.42,-0.0539914910863
right,1588319940.42,-0.0498888331648
left,1588319940.43,-0.0538065419675
right,1588319940.43,-0.0497234455431
left,1588319940.44,-0.0536253274669
right,1588319940.44,-0.0495613495757
left,1588319940.45,-0.053447768598
right,1588319940.45,-0.0494024745813
left,1588319940.46,-0.0532737888074
right,1588319940.46,-0.0492467530508
left,1588319940.47,-0.0531033142862
right,1588319940.47,-0.0490941157075
left,1588319940.48,-0.0529362700422
right,1588319940.48,-0.0489444929161
left,1588319940.49,-0.0527725823019
right,1588319940.49,-0.0487978177079
left,1588319940.5,-0.0526121819191
right,1588319940.5,-0.0486540291648
right,1588319940.51,-0.0485130666404
left,1588319940.51,-0.0524550004741
right,1588319940.52,-0.0483748640103
left,1588319940.52,-0.0523009692262
left,1588319940.53,-0.0521500188533
right,1588319940.53,-0.048239356663
right,1588319940.54,-0.0481064871271
left,1588319940.54,-0.0520020845508
right,1588319940.55,-0.0479762017082
left,1588319940.55,-0.0518571045662
right,1588319940.56,-0.0478484422917
left,1588319940.56,-0.0517150160036
right,1588319940.57,-0.0477231470259
left,1588319940.57,-0.0515757560102
right,1588319940.58,-0.0476002587063
left,1588319940.58,-0.0514392616654
right,1588319940.59,-0.0474797279002
left,1588319940.59,-0.0513054758098
right,1588319940.6,-0.047361504738
left,1588319940.6,-0.0511743421795
right,1588319940.61,-0.0472455343215
left,1588319940.61,-0.0510458027081
right,1588319940.62,-0.0471317604857
left,1588319940.62,-0.0509198007308
right,1588319940.63,-0.0470201325469
left,1588319940.63,-0.0507962805111
right,1588319940.64,-0.046910606263
left,1588319940.64,-0.0506751896109
right,1588319940.65,-0.0468031359111
left,1588319940.65,-0.0505564769291
left,1588319940.66,-0.0504400900695
right,1588319940.66,-0.0466976706846
left,1588319940.67,-0.0503259779802
right,1588319940.67,-0.046594161171
left,1588319940.68,-0.0502140911634
right,1588319940.68,-0.0464925621562
right,1588319940.69,-0.0463928313721
left,1588319940.69,-0.0501043813994
right,1588319940.7,-0.0462949276359
left,1588319940.7,-0.0499968016807
right,1588319940.71,-0.0461988053512
left,1588319940.71,-0.0498913055087
left,1588319940.72,-0.0497878472789
right,1588319940.72,-0.0461044217529
left,1588319940.73,-0.0496863828673
right,1588319940.73,-0.0460117371634
left,1588319940.74,0.92402875285
right,1588319940.74,0.923276383418
left,1588319940.75,0.91137044413
right,1588319940.75,0.909764529332
left,1588319940.76,0.898432099191
right,1588319940.76,0.896084331802
left,1588319940.77,0.885577974366
right,1588319940.77,0.882513203133
left,1588319940.78,0.872834349298
right,1588319940.78,0.869063047455
right,1588319940.79,0.855730749841
left,1588319940.79,0.860202028489
left,1588319940.8,0.847676399838
right,1588319940.8,0.842512296179
left,1588319940.81,0.835252005125
right,1588319940.81,0.829403965419
right,1588319940.82,0.816402483151
left,1588319940.82,0.822923485741
left,1588319940.83,0.810685847746
right,1588319940.83,0.803505050771
right,1588319940.84,0.790709372988
left,1588319940.84,0.798534570617
right,1588319940.85,0.778013694112
left,1588319940.85,0.786465664402
left,1588319940.86,0.774475680687
right,1588319940.86,0.765416855827
left,1588319940.87,0.762561564579
right,1588319940.87,0.752918421716
left,1588319940.88,0.750719998941
right,1588319940.88,0.740519403469
left,1588319940.89,0.738942405227
right,1588319940.89,0.728213613592
left,1588319940.9,0.727230041115
right,1588319940.9,0.716000839281
right,1588319940.91,0.703882974682
left,1588319940.91,0.715583308013
right,1588319940.92,0.691861412889
left,1588319940.92,0.704001991164
right,1588319940.93,0.679937927341
left,1588319940.93,0.692486843029
right,1588319940.94,0.668114103857
left,1588319940.94,0.681038790694
left,1588319940.95,0.669659048748
right,1588319940.95,0.656391816563
left,1588319940.96,0.658349150807
right,1588319940.96,0.644773162331
right,1588319940.97,0.6332603976
left,1588319940.97,0.647110913714
left,1588319940.98,0.635946391981
right,1588319940.98,0.62185588354
left,1588319940.99,0.624857828589
right,1588319940.99,0.610562036601
left,1588319941.0,0.613847605321
right,1588319941.0,0.599381283632
left,1588319941.01,0.602918194631
right,1588319941.01,0.588316021422
right,1588319941.02,0.577368580745
left,1588319941.02,0.59207211434
left,1588319941.03,0.581317814934
right,1588319941.03,0.56654773347
left,1588319941.04,0.570698369631
right,1588319941.04,0.555880841675
left,1588319941.05,0.560219015973
right,1588319941.05,0.545372095057
left,1588319941.06,0.5498876962
right,1588319941.06,0.535026675377
right,1588319941.07,0.524845547806
left,1588319941.07,0.539702377479
left,1588319941.08,0.52966189783
right,1588319941.08,0.514823182142
left,1588319941.09,0.519775905384
right,1588319941.09,0.504970696757
left,1588319941.1,0.510048066857
right,1588319941.1,0.495279117736
left,1588319941.11,0.500512854671
right,1588319941.11,0.485780633068
left,1588319941.12,0.491165262328
right,1588319941.12,0.476466879735
left,1588319941.13,0.482002975674
right,1588319941.13,0.467337036581
right,1588319941.14,0.458385556181
left,1588319941.14,0.473019385516
left,1588319941.15,0.464210164641
right,1588319941.15,0.449608876891
left,1588319941.16,0.455571657873
right,1588319941.16,0.441003855649
left,1588319941.17,0.447100425391
right,1588319941.17,0.43256746704
left,1588319941.18,0.438793205485
right,1588319941.18,0.424296777821
left,1588319941.19,0.430646920439
right,1588319941.19,0.416188976258
left,1588319941.2,0.422658644229
right,1588319941.2,0.408241341571
right,1588319941.21,0.400451122302
left,1588319941.21,0.414825484367
left,1588319941.22,0.407144600254
right,1588319941.22,0.392815595353
left,1588319941.23,0.399613229444
right,1588319941.23,0.385332075797
left,1588319941.24,0.39222869872
right,1588319941.24,0.377997951466
right,1588319941.25,0.370810634017
left,1588319941.25,0.38498839511
left,1588319941.26,0.377889726527
right,1588319941.26,0.363767536181
right,1588319941.27,0.356866096134
left,1588319941.27,0.370930144949
right,1588319941.28,0.350103820661
left,1588319941.28,0.364107169648
right,1588319941.29,0.343478230023
left,1588319941.29,0.357418361326
left,1588319941.3,0.350861293109
right,1588319941.3,0.336986850958
right,1588319941.31,0.330627232198
left,1588319941.31,0.344433566327
right,1588319941.32,0.324396970444
left,1588319941.32,0.338132842739
right,1588319941.33,0.318293725541
left,1588319941.33,0.331956840144
right,1588319941.34,0.312315148881
left,1588319941.34,0.32590328905
right,1588319941.35,0.306458915428
left,1588319941.35,0.319969938168
right,1588319941.36,0.300722737553
left,1588319941.36,0.314154576815
left,1588319941.37,0.308455048213
right,1588319941.37,0.295104372735
right,1588319941.38,0.289601632052
left,1588319941.38,0.302869236981
left,1588319941.39,0.297395587148
right,1588319941.39,0.284212324545
left,1588319941.4,0.292029249708
right,1588319941.4,0.278931996483
left,1588319941.41,0.286770293674
right,1588319941.41,0.273760589437
right,1588319941.42,0.268694300844
left,1588319941.42,0.281615727637
right,1588319941.43,0.26372907018
left,1588319941.43,0.276563466427
right,1588319941.44,0.258871029093
left,1588319941.44,0.271611855477
right,1588319941.45,0.254105976109
left,1588319941.45,0.266758729404
right,1588319941.46,0.249440807303
left,1588319941.46,0.262001828646
left,1588319941.47,0.257339181805
right,1588319941.47,0.24487347591
left,1588319941.48,0.252769538426
right,1588319941.48,0.240396927276
left,1588319941.49,0.24829062311
right,1588319941.49,0.236011459368
left,1588319941.5,0.24390035149
right,1588319941.5,0.231714920219
right,1588319941.51,0.22750784599
left,1588319941.51,0.239599569321
right,1588319941.52,0.223383435948
left,1588319941.52,0.235381984096
right,1588319941.53,0.219344215664
left,1588319941.53,0.231247970108
right,1588319941.54,0.21538668461
left,1588319941.54,0.2271968136
right,1588319941.55,0.211511685806
left,1588319941.55,0.223225652285
right,1588319941.56,0.207713695072
left,1588319941.56,0.219332503804
right,1588319941.57,0.203993820982
left,1588319941.57,0.215517021022
right,1588319941.58,0.200349652252
left,1588319941.58,0.2117789902
right,1588319941.59,0.196780631775
left,1588319941.59,0.208114882841
right,1588319941.6,0.193284788284
left,1588319941.6,0.204525057844
right,1588319941.61,0.189860413606
left,1588319941.61,0.201006459522
right,1588319941.62,0.186506519333
left,1588319941.62,0.197558103371
right,1588319941.63,0.183221873938
left,1588319941.63,0.194178910353
right,1588319941.64,0.180005170666
left,1588319941.64,0.190867756569
right,1588319941.65,0.176855264725
left,1588319941.65,0.18762318963
right,1588319941.66,0.173770791779
left,1588319941.66,0.184444408293
left,1588319941.67,0.181329448421
right,1588319941.67,0.170750239697
left,1588319941.68,0.178277658336
right,1588319941.68,0.167793395497
right,1588319941.69,0.164897336173
left,1588319941.69,0.175287987854
right,1588319941.7,0.162064026758
left,1588319941.7,0.172356666811
right,1588319941.71,0.159293864281
left,1588319941.71,0.169490128061
right,1588319941.72,0.156579578442
left,1588319941.72,0.166681024111
left,1588319941.73,0.163929437494
right,1588319941.73,0.153922995068
right,1588319941.74,0.151323668908
left,1588319941.74,0.16123349902
right,1588319941.75,0.148777414817
left,1588319941.75,0.158592535985
right,1588319941.76,0.146285156968
left,1588319941.76,0.156006159166
left,1588319941.77,0.153473663736
right,1588319941.77,0.14384543102
left,1588319941.78,0.150993732206
right,1588319941.78,0.141458080997
right,1588319941.79,0.1391205291
left,1588319941.79,0.148564492693
left,1588319941.8,0.146185123572
right,1588319941.8,0.136832632908
right,1588319941.81,0.134593534229
left,1588319941.81,0.143854969032
right,1588319941.82,0.132402248855
left,1588319941.82,0.141573048453
left,1588319941.83,0.139338424774
right,1588319941.83,0.1302578409
right,1588319941.84,0.128159630242
left,1588319941.84,0.137149329529
right,1588319941.85,0.126110920612
left,1588319941.85,0.135009259908
right,1588319941.86,0.124105001384
left,1588319941.86,0.132912322172
right,1588319941.87,0.122140722028
left,1588319941.87,0.130857956734
right,1588319941.88,0.120218421618
left,1588319941.88,0.128846160434
left,1588319941.89,0.126878242353
right,1588319941.89,0.118338820087
left,1588319941.9,0.124951594778
right,1588319941.9,0.116499475541
left,1588319941.91,0.123065613058
right,1588319941.91,0.114699787225
left,1588319941.92,0.121218775625
right,1588319941.92,0.112939095515
right,1588319941.93,0.111216831151
left,1588319941.93,0.119410860278
right,1588319941.94,0.109532978837
left,1588319941.94,0.117641170279
right,1588319941.95,0.10788869171
left,1588319941.95,0.115909874232
right,1588319941.96,0.10627792069
left,1588319941.96,0.114214647678
right,1588319941.97,0.104702619546
left,1588319941.97,0.112554197644
right,1588319941.98,0.10316188091
left,1588319941.98,0.110929094227
right,1588319941.99,0.101655343178
left,1588319941.99,0.109339547018
right,1588319942.0,0.100182597865
left,1588319942.0,0.107784321558
left,1588319942.01,0.106261511347
right,1588319942.01,0.0987415280514
right,1588319942.02,0.0973326382105
left,1588319942.02,0.104770993548
right,1588319942.03,0.095957242079
left,1588319942.03,0.103312327425
right,1588319942.04,0.0946129836992
left,1588319942.04,0.101886021059
right,1588319942.05,0.0933000089037
left,1588319942.05,0.100488345259
left,1588319942.06,0.0991188133156
right,1588319942.06,0.09201224165
right,1588319942.07,0.0907539289013
left,1588319942.07,0.0977782226878
right,1588319942.08,0.0895273082306
left,1588319942.08,0.0964698818685
right,1588319942.09,0.0883266200418
left,1588319942.09,0.0951879562048
right,1588319942.1,0.0871541452903
left,1588319942.1,0.0939340016999
right,1588319942.11,0.0860074164151
left,1588319942.11,0.0927061883904
right,1588319942.12,0.0848858134852
left,1588319942.12,0.0915032978143
right,1588319942.13,0.0837892666796
left,1588319942.13,0.0903252944087
right,1588319942.14,0.0827180464258
left,1588319942.14,0.0891719139566
right,1588319942.15,0.081670422719
left,1588319942.15,0.0880430597619
right,1588319942.16,0.0806465145186
left,1588319942.16,0.0869382921112
right,1588319942.17,0.0796458759871
left,1588319942.17,0.0858563281412
right,1588319942.18,0.0786671548908
left,1588319942.18,0.0847970102687
right,1588319942.19,0.0777102971437
left,1588319942.19,0.0837586993816
right,1588319942.2,0.0767753513837
left,1588319942.2,0.0827419021199
right,1588319942.21,0.0758605101654
left,1588319942.21,0.0817449081411
right,1588319942.22,0.0749648787312
left,1588319942.22,0.0807664800514
right,1588319942.23,0.0740886879261
left,1588319942.23,0.0798076705497
right,1588319942.24,0.0732312064832
left,1588319942.24,0.0788677963234
right,1588319942.25,0.0723921195732
left,1588319942.25,0.0779461477333
right,1588319942.26,0.0715711355822
left,1588319942.26,0.0770428638487
left,1588319942.27,0.0761566916318
right,1588319942.27,0.0707675237969
right,1588319942.28,0.0699813424291
left,1588319942.28,0.0752880291642
right,1588319942.29,0.0692118852451
left,1588319942.29,0.0744359175236
right,1588319942.3,0.0684591342417
left,1588319942.3,0.0736004749042
right,1588319942.31,0.0677226383639
left,1588319942.31,0.0727812536204
left,1588319942.32,0.0719777916033
right,1588319942.32,0.0670020128875
right,1588319942.33,0.0662968853683
left,1588319942.33,0.071189653543
right,1588319942.34,0.0656068894217
left,1588319942.34,0.070416409622
right,1588319942.35,0.0649316634648
left,1588319942.35,0.0696576312861
right,1588319942.36,0.0642708502434
left,1588319942.36,0.0689128906434
right,1588319942.37,0.0636242490474
left,1588319942.37,0.0681821700615
right,1588319942.38,0.0629974487189
left,1588319942.38,0.067475899689
left,1588319942.39,0.0667975848627
right,1588319942.39,0.0623914885715
left,1588319942.4,0.0661456813375
right,1588319942.4,0.0618053465199
left,1588319942.41,0.0655187350312
right,1588319942.41,0.0612380812786
left,1588319942.42,0.0649153623638
right,1588319942.42,0.0606888060858
left,1588319942.43,0.0643342766777
right,1588319942.43,0.0601566754836
left,1588319942.44,0.0637742636872
right,1588319942.44,0.0596409016216
left,1588319942.45,0.0632341967922
right,1588319942.45,0.0591407325805
right,1588319942.46,0.0586554717174
left,1588319942.46,0.0627130105501
right,1588319942.47,0.058184453393
left,1588319942.47,0.0622097192986
right,1588319942.48,0.0577270604504
left,1588319942.48,0.0617233910334
right,1588319942.49,0.0572827066614
left,1588319942.49,0.0612531620902
right,1588319942.5,0.0568508418061
left,1588319942.5,0.0607982212348
right,1588319942.51,0.0564309525309
left,1588319942.51,0.0603578084537
right,1588319942.52,0.0560225455277
left,1588319942.52,0.0599312208517
right,1588319942.53,0.0556251693925
left,1588319942.53,0.0595177864188
left,1588319942.54,0.0591168939264
right,1588319942.54,0.055238386964
right,1588319942.55,0.0548617933426
left,1588319942.55,0.0587279562476
right,1588319942.56,0.0544950080831
left,1588319942.56,0.0583504322781
right,1588319942.57,0.054137662623
left,1588319942.57,0.0579838190948
right,1588319942.58,0.0537894222651
left,1588319942.58,0.0576276317467
right,1588319942.59,0.0534499614761
left,1588319942.59,0.0572814347202
right,1588319942.6,0.0531189727906
left,1588319942.6,0.0569448050065
right,1588319942.61,0.0527961733401
left,1588319942.61,0.0566173479081
left,1588319942.62,0.0562987058336
right,1588319942.62,0.0524812847649
left,1588319942.63,0.0559885234974
right,1588319942.63,0.0521740490922
right,1588319942.64,0.0518742256011
left,1588319942.64,0.0556864788808
left,1588319942.65,0.0553922752351
right,1588319942.65,0.0515815757773
left,1588319942.66,0.055105615774
right,1588319942.66,0.0512958798077
right,1588319942.67,0.0510169308573
left,1588319942.67,0.0548262344223
left,1588319942.68,0.0545538831838
right,1588319942.68,0.0507445246007
left,1588319942.69,0.0542883122646
right,1588319942.69,0.0504784702984
right,1588319942.7,0.0502185893154
left,1588319942.7,0.0540292984523
right,1588319942.71,0.0499647069964
left,1588319942.71,0.0537766332806
right,1588319942.72,0.0497166556074
left,1588319942.72,0.0535301068019
right,1588319942.73,0.0494742791848
left,1588319942.73,0.05328952921
right,1588319942.74,0.0492374264463
left,1588319942.74,0.0530547246775
right,1588319942.75,0.049005950806
left,1588319942.75,0.0528255156463
right,1588319942.76,0.0487797130515
left,1588319942.76,0.0526017397159
right,1588319942.77,0.0485585806916
left,1588319942.77,0.0523832451089
left,1588319942.78,0.052169881418
right,1588319942.78,0.0483424247236
left,1588319942.79,0.0519615058667
right,1588319942.79,0.0481311236178
left,1588319942.8,0.051757989606
right,1588319942.8,0.0479245577715
left,1588319942.81,0.0515592062172
right,1588319942.81,0.0477226117491
left,1588319942.82,0.0513650237143
right,1588319942.82,0.0475251785316
left,1588319942.83,0.0511753337004
right,1588319942.83,0.0473321534412
right,1588319942.84,0.0471434314833
left,1588319942.84,0.0509900296556
right,1588319942.85,0.0469589107926
left,1588319942.85,0.0508090026237
right,1588319942.86,0.046778501003
left,1588319942.86,0.0506321366362
right,1588319942.87,0.0466021150642
left,1588319942.87,0.0504593452392
right,1588319942.88,0.0464296579267
left,1588319942.88,0.0502905427889
right,1588319942.89,0.0462610388738
left,1588319942.89,0.0501256345895
right,1588319942.9,0.0460961772674
left,1588319942.9,0.04996451785
right,1588319942.91,0.0459350027468
left,1588319942.91,0.049807116697
right,1588319942.92,0.0457774322708
left,1588319942.92,0.049653367705
right,1588319942.93,0.0456233828553
left,1588319942.93,0.0495031914647
right,1588319942.94,0.0454727766721
left,1588319942.94,0.0493564971024
right,1588319942.95,0.0453255535999
left,1588319942.95,0.049213207265
left,1588319942.96,0.0490732671171
right,1588319942.96,0.045181651439
right,1588319942.97,0.0450409950606
left,1588319942.97,0.0489366235679
left,1588319942.98,0.0488032043688
right,1588319942.98,0.0449035084762
left,1588319942.99,0.0486729268215
right,1588319942.99,0.0447691301881
left,1588319943.0,0.0485457347901
right,1588319943.0,0.0446378077965
right,1588319943.01,0.0445094873249
left,1588319943.01,0.0484215818195
left,1588319943.02,0.048300423573
right,1588319943.02,0.0443841066545
right,1588319943.03,0.0442615933682
left,1588319943.03,0.048182201163
left,1588319943.04,0.0480668404663
right,1588319943.04,0.0441418954247
left,1588319943.05,0.0479542924462
right,1588319943.05,0.0440249669615
left,1588319943.06,0.0478445161697
right,1588319943.06,0.0439107598717
left,1588319943.07,0.047737470247
right,1588319943.07,0.0437992258572
left,1588319943.08,0.0476331156277
right,1588319943.08,0.0436903043132
left,1588319943.09,0.0475313952101
right,1588319943.09,0.0435839389078
left,1588319943.1,0.0474322571158
right,1588319943.1,0.0434800921369
left,1588319943.11,0.0473356628844
right,1588319943.11,0.0433787205459
right,1588319943.12,0.0432797804449
left,1588319943.12,0.0472415744763
right,1588319943.13,0.0431832277927
left,1588319943.13,0.0471499527325
right,1588319943.14,0.0430890141501
left,1588319943.14,0.0470607607992
right,1588319943.15,0.0429970965944
left,1588319943.15,0.0469739639639
left,1588319943.16,0.0468895205439
right,1588319943.16,0.042907440356
right,1588319943.17,0.0428200050376
left,1588319943.17,0.04680739382
left,1588319943.18,0.0467275470557
right,1588319943.18,0.042734749894
right,1588319943.19,0.0426516340737
left,1588319943.19,0.0466499418674
left,1588319943.2,0.0465745403332
right,1588319943.2,0.0425706159288
left,1588319943.21,0.0465013154941
right,1588319943.21,0.0424916663506
right,1588319943.22,0.0424147533248
left,1588319943.22,0.046430246437
right,1588319943.23,0.0423398375744
left,1588319943.23,0.0463612971395
right,1588319943.24,-0.931050217271
left,1588319943.24,-0.923301011835
right,1588319943.25,-0.918045052364
left,1588319943.25,-0.909580570926
right,1588319943.26,-0.904638471666
left,1588319943.26,-0.895749550118
right,1588319943.27,-0.891317373256
left,1588319943.27,-0.882034560758
right,1588319943.28,-0.878108835439
left,1588319943.28,-0.868443499407
right,1588319943.29,-0.86501329395
left,1588319943.29,-0.854971394969
right,1588319943.3,-0.852026257296
left,1588319943.3,-0.841613336277
right,1588319943.31,-0.839142360871
left,1588319943.31,-0.828365239492
right,1588319943.32,-0.826356359854
left,1588319943.32,-0.815223744894
right,1588319943.33,-0.813663406213
left,1588319943.33,-0.802186116381
right,1588319943.34,-0.801059177839
left,1588319943.34,-0.789250192429
left,1588319943.35,-0.776414370864
right,1588319943.35,-0.788539930692
right,1588319943.36,-0.776102525851
left,1588319943.36,-0.763677584213
right,1588319943.37,-0.76374443644
left,1588319943.37,-0.751039272175
right,1588319943.38,-0.751463756087
left,1588319943.38,-0.738499366221
left,1588319943.39,-0.726058256137
right,1588319943.39,-0.739259165077
right,1588319943.4,-0.727129918692
left,1588319943.4,-0.713716743687
left,1588319943.41,-0.701476013731
right,1588319943.41,-0.715075799285
left,1588319943.42,-0.689337572548
right,1588319943.42,-0.703097086745
left,1588319943.43,-0.677303209777
right,1588319943.43,-0.691194494751
left,1588319943.44,-0.665374938165
right,1588319943.44,-0.679369133866
left,1588319943.45,-0.653554943523
right,1588319943.45,-0.667622452582
left,1588319943.46,-0.64184553163
right,1588319943.46,-0.655956178124
left,1588319943.47,-0.630249077467
right,1588319943.47,-0.644372261489
left,1588319943.48,-0.618767972828
right,1588319943.48,-0.632872818533
left,1588319943.49,-0.607404576198
right,1588319943.49,-0.621460073925
left,1588319943.5,-0.596161158317
right,1588319943.5,-0.610136306125
right,1588319943.51,-0.598903774278
left,1588319943.51,-0.58503983591
left,1588319943.52,-0.574065313626
right,1588319943.52,-0.587783017447
left,1588319943.53,-0.563300061533
right,1588319943.53,-0.576846369461
left,1588319943.54,-0.552749500709
right,1588319943.54,-0.566105609163
left,1588319943.55,-0.542395282575
right,1588319943.55,-0.555545449532
left,1588319943.56,-0.532240879312
right,1588319943.56,-0.545167508428
right,1588319943.57,-0.534974027912
left,1588319943.57,-0.522283139322
right,1588319943.58,-0.524955446806
left,1588319943.58,-0.512516579728
left,1588319943.59,-0.502938748885
right,1588319943.59,-0.515109492303
left,1588319943.6,-0.493540631016
right,1588319943.6,-0.505430154022
left,1588319943.61,-0.484322695457
right,1588319943.61,-0.495915402927
left,1588319943.62,-0.475277937901
right,1588319943.62,-0.486561192134
left,1588319943.63,-0.46641009539
right,1588319943.63,-0.477379367771
right,1588319943.64,-0.468353543502
left,1588319943.64,-0.457710853048
right,1588319943.65,-0.459482448798
left,1588319943.65,-0.449177732455
left,1588319943.66,-0.440813221525
right,1588319943.66,-0.450777192559
left,1588319943.67,-0.432607129629
right,1588319943.67,-0.442222098481
left,1588319943.68,-0.424561999455
right,1588319943.68,-0.433821776501
