wheel,timestamp,state
right,1588320686.18,-0.378580355748
left,1588320686.18,-0.371144519622
right,1588320686.19,-0.380573571664
left,1588320686.19,-0.37306129218
right,1588320686.2,-0.382521187105
left,1588320686.2,-0.374936075528
right,1588320686.21,-0.384412571228
left,1588320686.21,-0.376765671012
right,1588320686.22,-0.386252339828
left,1588320686.22,-0.378550239335
right,1588320686.23,-0.388041768006
left,1588320686.23,-0.380290423529
right,1588320686.24,-0.389775736224
 left,1588320686.24,-0.381987238027
right,1588320686.25,-0.391463668462
left,1588320686.25,-0.383641627374
right,1588320686.26,-0.393098100441
left,1588320686.26,-0.385254591117
right,1588320686.27,-0.394687517268
left,1588320686.27,-0.386827313872
right,1588320686.28,-0.396232219056
left,1588320686.28,-0.3883624317
right,1588320686.29,-0.397732422052
left,1588320686.29,-0.389858905113
left,1588320686.3,-0.391318604971
right,1588320686.3,-0.39918928716
right,1588320686.31,-0.400606120875
left,1588320686.31,-0.392743232373
right,1588320686.32,-0.401983489882
left,1588320686.32,-0.394133539603
right,1588320686.33,-0.403320949059
 left,1588320686.33,-0.395489833773
right,1588320686.34,-0.404620804567
left,1588320686.34,-0.396813546757
right,1588320686.35,-0.4058833489
left,1588320686.35,-0.398104289502
left,1588320686.36,-0.39936260657
right,1588320686.36,-0.407111329791
right,1588320686.37,-0.408303258987
left,1588320686.37,-0.400588656355
left,1588320686.38,-0.401783463108
 right,1588320686.38,-0.409460461241
right,1588320686.39,-0.410584266617
left,1588320686.39,-0.40294803581
right,1588320686.4,-0.411675955708
left,1588320686.4,-0.404083351628
right,1588320686.41,-0.412736757267
left,1588320686.41,-0.405190353475
right,1588320686.42,-0.413767847228
left,1588320686.42,-0.406269948572
right,1588320686.43,-0.41477035341
left,1588320686.43,-0.407323006297
right,1588320686.44,-0.415745348712
left,1588320686.44,-0.408350363459
left,1588320686.45,-0.409352824883
right,1588320686.45,-0.416693857959
right,1588320686.46,-0.417616860855
left,1588320686.46,-0.410331163107
right,1588320686.47,-0.418515292132
left,1588320686.47,-0.411286119522
right,1588320686.48,-0.419390042769
 left,1588320686.48,-0.412218405034
right,1588320686.49,-0.420241962895
left,1588320686.49,-0.413128703113
right,1588320686.5,-0.421071868094
left,1588320686.5,-0.414017667939
left,1588320686.51,-0.414885929611
right,1588320686.51,-0.421880532151
right,1588320686.52,-0.422668692332
 left,1588320686.52,-0.415734092064
right,1588320686.53,-0.423437050876
left,1588320686.53,-0.416562736361
right,1588320686.54,-0.424186279218
left,1588320686.54,-0.41737242048
left,1588320686.55,-0.418163680582
 right,1588320686.55,-0.424917017287
left,1588320686.56,-0.418937029782
 right,1588320686.56,-0.425629877276
left,1588320686.57,-0.419692963349
 right,1588320686.57,-0.426325442601
right,1588320686.58,-0.427004269378
left,1588320686.58,-0.420431958075
right,1588320686.59,-0.427666888354
left,1588320686.59,-0.421154472221
left,1588320686.6,-0.421860946557
right,1588320686.6,-0.4283138066
right,1588320686.61,-0.428945507138
left,1588320686.61,-0.422551806452
left,1588320686.62,-0.423227461614
right,1588320686.62,-0.429562453241
left,1588320686.63,-0.423888304222
right,1588320686.63,-0.43016509036
left,1588320686.64,-0.424534715226
right,1588320686.64,-0.430753843037
left,1588320686.65,-0.425167062253
right,1588320686.65,-0.431329115325
left,1588320686.66,-0.425785699738
right,1588320686.66,-0.431891295745
left,1588320686.67,-0.426390969465
 right,1588320686.67,-0.432440757018
right,1588320686.68,-0.432977855759
left,1588320686.68,-0.426983202282
right,1588320686.69,-0.433502934165
left,1588320686.69,-0.427562717864
right,1588320686.7,-0.43401632337
left,1588320686.7,-0.428129823618
right,1588320686.71,-0.434518340081
left,1588320686.71,-0.428684819224
right,1588320686.72,-0.435009286729
left,1588320686.72,-0.429227994814
right,1588320686.73,-0.435489454855
left,1588320686.73,-0.429759631108
right,1588320686.74,-0.435959125542
 left,1588320686.74,-0.430279999732
right,1588320686.75,-0.436418570779
left,1588320686.75,-0.430789364285
right,1588320686.76,-0.436868052222
left,1588320686.76,-0.431287978869
right,1588320686.77,-0.437307821364
left,1588320686.77,-0.431776092204
right,1588320686.78,-0.437738121413
left,1588320686.78,-0.432253944978
left,1588320686.79,-0.432721771424
right,1588320686.79,-0.438159187337
left,1588320686.8,-0.433179799286
right,1588320686.8,-0.438571244138
left,1588320686.81,-0.433628249442
right,1588320686.81,-0.438974510327
left,1588320686.82,-0.434067334983
right,1588320686.82,-0.4393692007
left,1588320686.83,-0.43449726479
right,1588320686.83,-0.439755520511
left,1588320686.84,-0.434918243234
right,1588320686.84,-0.440133666716
left,1588320686.85,-0.435330467791
right,1588320686.85,-0.440503831773
right,1588320686.86,-0.440866203446
left,1588320686.86,-0.43573413141
right,1588320686.87,-0.441220961244
left,1588320686.87,-0.436129422634
right,1588320686.88,-0.441568280729
left,1588320686.88,-0.436516523363
right,1588320686.89,-0.441908334819
left,1588320686.89,-0.436895609947
right,1588320686.9,-0.442241288819
left,1588320686.9,-0.437266857787
right,1588320686.91,-0.44256730176
 left,1588320686.91,-0.437630436966
right,1588320686.92,-0.442886529887
left,1588320686.92,-0.437986512277
left,1588320686.93,-0.43833524531
right,1588320686.93,-0.443199126568
left,1588320686.94,-0.43867679369
 right,1588320686.94,-0.443505240405
right,1588320686.95,-0.443805015184
left,1588320686.95,-0.439011309214
right,1588320686.96,-0.444098591057
 left,1588320686.96,-0.439338942024
left,1588320686.97,-0.439659839815
right,1588320686.97,-0.444386105435
left,1588320686.98,-0.439974146287
right,1588320686.98,-0.44466769021
right,1588320686.99,-0.44494347444
left,1588320686.99,-0.440282000878
right,1588320687.0,-0.44521358705
left,1588320687.0,-0.440583539203
right,1588320687.01,-0.445478152902
left,1588320687.01,-0.440878894393
right,1588320687.02,-0.445737289641
left,1588320687.02,-0.441168197061
right,1588320687.03,-0.445991114763
left,1588320687.03,-0.441451575041
right,1588320687.04,-0.446239743859
left,1588320687.04,-0.441729153543
left,1588320687.05,-0.442001055425
right,1588320687.05,-0.446483289017
right,1588320687.06,-0.446721860417
left,1588320687.06,-0.442267398227
right,1588320687.07,-0.446955565252
left,1588320687.07,-0.44252829778
left,1588320687.08,-0.442783868604
right,1588320687.08,-0.447184507762
left,1588320687.09,-0.443034223622
right,1588320687.09,-0.447408789093
left,1588320687.1,-0.443279471922
right,1588320687.1,-0.447628508718
left,1588320687.11,-0.443519720529
right,1588320687.11,-0.447843765145
left,1588320687.12,-0.443755072823
right,1588320687.12,-0.448054656008
left,1588320687.13,-0.443985631479
right,1588320687.13,-0.448261273732
right,1588320687.14,-0.448463708374
left,1588320687.14,-0.444211496298
right,1588320687.16,-0.448662049029
left,1588320687.16,-0.444432766328
right,1588320687.16,-0.448856383431
left,1588320687.16,-0.444649538251
right,1588320687.17,-0.449046800029
left,1588320687.17,-0.444861905764
right,1588320687.18,-0.449233382218
left,1588320687.18,-0.445069960331
right,1588320687.19,-0.449416210697
left,1588320687.19,-0.445273791576
right,1588320687.2,-0.449595365217
 left,1588320687.2,-0.445473487937
left,1588320687.21,-0.4456691381
right,1588320687.21,-0.449770925862
left,1588320687.22,-0.445860826376
right,1588320687.22,-0.449942970874
left,1588320687.23,-0.446048634373
 right,1588320687.23,-0.450111575407
left,1588320687.24,-0.446232643266
right,1588320687.24,-0.450276813013
left,1588320687.25,-0.446412934081
right,1588320687.25,-0.450438758302
left,1588320687.26,-0.446589585281
right,1588320687.26,-0.450597481345
left,1588320687.27,-0.446762672793
 right,1588320687.27,-0.450753050314
left,1588320687.28,-0.446932270615
right,1588320687.28,-0.450905535059
left,1588320687.29,-0.447098453944
right,1588320687.29,-0.451055005614
left,1588320687.3,-0.447261295715
right,1588320687.3,-0.451201527967
left,1588320687.31,-0.447420864575
right,1588320687.31,-0.45134516269
left,1588320687.32,-0.447577229125
right,1588320687.32,-0.451485971951
left,1588320687.33,-0.447730458405
right,1588320687.33,-0.451624022572
left,1588320687.34,-0.447880621311
right,1588320687.34,-0.451759378397
right,1588320687.36,-0.451892095643
 left,1588320687.36,-0.448027781538
right,1588320687.36,-0.452022228853
left,1588320687.36,-0.44817200107
right,1588320687.37,-0.452149837847
left,1588320687.37,-0.448313342808
right,1588320687.38,-0.452274984166
left,1588320687.38,-0.448451869967
right,1588320687.39,-0.452397723854
left,1588320687.39,-0.448587644651
right,1588320687.4,-0.452518105615
 left,1588320687.4,-0.448720723117
right,1588320687.41,-0.452636180696
left,1588320687.41,-0.448851162282
right,1588320687.42,-0.452752005511
 left,1588320687.42,-0.448979019865
right,1588320687.43,-0.452865635121
left,1588320687.43,-0.449104352585
left,1588320687.44,-0.449227215744
right,1588320687.44,-0.452977119152
left,1588320687.45,-0.449347661037
right,1588320687.45,-0.453086501666
left,1588320687.46,-0.449465740055
right,1588320687.46,-0.453193829748
left,1588320687.47,-0.449581504878
 right,1588320687.47,-0.4532991551
left,1588320687.48,-0.44969500635
right,1588320687.48,-0.453402525971
left,1588320687.49,-0.44980629357
right,1588320687.49,-0.453503987152
left,1588320687.5,-0.449915414684
right,1588320687.5,-0.453603580629
left,1588320687.51,-0.450022416637
right,1588320687.52,-0.453701348713
right,1588320687.52,-0.453797337345
 left,1588320687.52,-0.450127345608
left,1588320687.53,-0.450230246962
right,1588320687.53,-0.453891588325
left,1588320687.54,-0.428638103785
 right,1588320687.54,-0.42802627198
right,1588320687.55,-0.415219974762
left,1588320687.55,-0.416546290669
right,1588320687.56,-0.401512140622
left,1588320687.56,-0.403608929494
left,1588320687.57,-0.390712886073
right,1588320687.57,-0.387889318189
left,1588320687.58,-0.377921096934
right,1588320687.59,-0.374387798104
right,1588320687.6,-0.361006212032
left,1588320687.6,-0.365241317107
right,1588320687.61,-0.347740447678
left,1588320687.61,-0.352670286203
right,1588320687.61,-0.334586559532
left,1588320687.62,-0.340202793119
right,1588320687.62,-0.321541080577
left,1588320687.63,-0.327833464195
right,1588320687.63,-0.308601051638
left,1588320687.64,-0.31555720657
left,1588320687.65,-0.30336936428
right,1588320687.65,-0.295764043978
left,1588320687.66,-0.29126578788
right,1588320687.66,-0.283028206589
left,1588320687.67,-0.279242805939
right,1588320687.67,-0.270392359548
left,1588320687.68,-0.267297147548
right,1588320687.68,-0.257856587972
left,1588320687.68,-0.2554211653
right,1588320687.69,-0.245418387093
left,1588320687.69,-0.243611236701
right,1588320687.7,-0.233071866061
left,1588320687.71,-0.23186794317
right,1588320687.71,-0.220819351599
left,1588320687.71,-0.22019095522
right,1588320687.72,-0.208661442217
left,1588320687.72,-0.208579672948
right,1588320687.73,-0.196599302937
left,1588320687.73,-0.197034533126
right,1588320687.74,-0.184634587669
left,1588320687.75,-0.185556238648
right,1588320687.75,-0.172768810606
left,1588320687.75,-0.174145826912
right,1588320687.76,-0.161003776527
left,1588320687.76,-0.162804687065
right,1588320687.77,-0.149341523616
right,1588320687.78,-0.137784264437
left,1588320687.78,-0.15153451862
right,1588320687.79,-0.126334332634
left,1588320687.79,-0.14033728292
right,1588320687.8,-0.114994133614
left,1588320687.8,-0.12921515204
right,1588320687.81,-0.103766098954
left,1588320687.81,-0.11817045759
right,1588320687.82,-0.0926526447454
left,1588320687.82,-0.107205641092
right,1588320687.83,-0.0816561341263
left,1588320687.83,-0.0963232070877
right,1588320687.84,-0.0707794243682
left,1588320687.84,-0.0855259080805
right,1588320687.85,-0.0600501549441
 left,1588320687.85,-0.0748487703542
right,1588320687.86,-0.0494769449218
left,1588320687.86,-0.0643122866141
right,1588320687.87,-0.0390659149358
 left,1588320687.87,-0.0539201990276
left,1588320687.88,-0.0436731479574
 right,1588320687.88,-0.0288167052698
left,1588320687.89,-0.0335764715182
right,1588320687.89,-0.0187317798235
left,1588320687.9,-0.0236239214415
right,1588320687.9,-0.00880694541689
left,1588320687.91,-0.0138384920379
right,1588320687.91,0.000993035022679
left,1588320687.92,-0.00422005398017
right,1588320687.92,0.0105229318081
left,1588320687.93,0.00520013614998
 right,1588320687.93,0.0199084435017
left,1588320687.94,0.0144332409159
right,1588320687.94,0.0291091256149
left,1588320687.95,0.023486144862
right,1588320687.95,0.0381301864165
left,1588320687.96,0.032363184045
right,1588320687.96,0.0469751855428
left,1588320687.97,0.0410681060119
right,1588320687.97,0.0556473140022
right,1588320687.98,0.0641496351314
left,1588320687.98,0.0496044346783
right,1588320687.99,0.0724851150587
 left,1588320687.99,0.0579755085926
left,1588320688.0,0.066184469958
right,1588320688.0,0.0806566262842
left,1588320688.01,0.0742342926746
right,1588320688.01,0.0886668910071
left,1588320688.02,0.0821278757047
 right,1588320688.02,0.0965186596155
right,1588320688.03,0.104214668249
left,1588320688.03,0.0898680841325
right,1588320688.04,0.111757615701
left,1588320688.04,0.0974577113711
left,1588320688.05,0.104899460203
right,1588320688.05,0.119150145836
left,1588320688.06,0.11219596216
 right,1588320688.06,0.126394843378
left,1588320688.07,0.119349818373
right,1588320688.07,0.133494303157
left,1588320688.08,0.126363596426
right,1588320688.08,0.140451097913
left,1588320688.09,0.133239800979
right,1588320688.09,0.147267748556
left,1588320688.1,0.139980881197
right,1588320688.1,0.153946731042
left,1588320688.11,0.146589272019
right,1588320688.11,0.16049052731
left,1588320688.12,0.153067383702
right,1588320688.12,0.166901597123
left,1588320688.13,0.159417581426
right,1588320688.13,0.173182368817
left,1588320688.14,0.165642163552
right,1588320688.14,0.179335195346
left,1588320688.15,0.171743400952
right,1588320688.15,0.185362425449
right,1588320688.16,0.191266397821
left,1588320688.16,0.177723558002
left,1588320688.17,0.183584860143
right,1588320688.17,0.197049413306
left,1588320688.18,0.189329488281
right,1588320688.18,0.202713737005
left,1588320688.19,0.194959564497
right,1588320688.19,0.208261564476
left,1588320688.2,0.200477190455
right,1588320688.2,0.213697299273
left,1588320688.21,0.205885443562
right,1588320688.21,0.21901651924
left,1588320688.22,0.211185598206
right,1588320688.22,0.224231778334
left,1588320688.23,0.21638070236
right,1588320688.23,0.22933896563
left,1588320688.24,0.221472776619
right,1588320688.24,0.234344303653
left,1588320688.25,0.226463180629
right,1588320688.25,0.239244723203
left,1588320688.26,0.231355114703
right,1588320688.26,0.244042740032
left,1588320688.27,0.236149216613
right,1588320688.27,0.248745402944
right,1588320688.28,0.253354397836
left,1588320688.28,0.240848558995
right,1588320688.29,0.257865457535
left,1588320688.29,0.245454095605
right,1588320688.3,0.262289097039
left,1588320688.3,0.249967942741
right,1588320688.31,0.266619977068
left,1588320688.31,0.254392709603
right,1588320688.32,0.270859205511
left,1588320688.32,0.258729041276
right,1588320688.33,0.27501713807
 left,1588320688.33,0.262978847644
right,1588320688.34,0.279088244886
 left,1588320688.34,0.267145442456
right,1588320688.35,0.283075083061
left,1588320688.35,0.271227683822
left,1588320688.36,0.275230673331
 right,1588320688.36,0.286984084657
right,1588320688.37,0.290812072659
left,1588320688.37,0.279153343545
right,1588320688.38,0.294562517169
left,1588320688.38,0.282999007757
left,1588320688.39,0.286766746288
right,1588320688.39,0.298235257193
left,1588320688.4,0.290459608427
right,1588320688.4,0.301833609002
left,1588320688.41,0.29407799072
right,1588320688.41,0.305357658999
left,1588320688.42,0.297624152687
right,1588320688.42,0.308809775228
left,1588320688.43,0.301099715664
right,1588320688.43,0.31219094502
left,1588320688.44,0.30450578507
right,1588320688.44,0.315502542639
left,1588320688.45,0.307843060746
right,1588320688.45,0.318745223391
left,1588320688.46,0.311113311181
right,1588320688.46,0.321920984577
right,1588320688.47,0.325030671417
left,1588320688.47,0.314317581561
left,1588320688.48,0.317457017562
 right,1588320688.48,0.328075773383
right,1588320688.49,0.331057535868
left,1588320688.49,0.320533279807
left,1588320688.5,0.323546741403
 right,1588320688.5,0.33397672438
left,1588320688.51,0.326501378455
right,1588320688.51,0.336836209263
left,1588320688.52,0.329391729521
right,1588320688.52,0.339627894272
left,1588320688.53,0.332223002353
 right,1588320688.53,0.342364435047
right,1588320688.54,0.345042283297
 left,1588320688.54,0.334997072794
left,1588320688.55,0.337714526434
right,1588320688.55,0.347664078291
left,1588320688.56,0.340376367437
right,1588320688.56,0.350230828841
left,1588320688.57,0.342984411264
right,1588320688.57,0.35274456697
left,1588320688.58,0.345536998977
right,1588320688.58,0.355203953326
left,1588320688.59,0.3480371982
right,1588320688.59,0.357611206531
left,1588320688.6,0.350485791962
right,1588320688.6,0.359968096332
left,1588320688.61,0.352884457393
right,1588320688.61,0.362275109286
left,1588320688.62,0.355233528976
right,1588320688.62,0.364532926741
left,1588320688.63,0.357533974032
right,1588320688.63,0.366742547545
right,1588320688.64,0.368904910551
left,1588320688.64,0.359786753905
right,1588320688.65,0.37102087998
left,1588320688.65,0.361993204026
left,1588320688.66,0.364151809966
right,1588320688.66,0.373087917315
right,1588320688.67,0.375109080229
left,1588320688.67,0.366265532819
left,1588320688.68,0.368336195872
right,1588320688.68,0.377090732532
right,1588320688.69,0.379029265831
left,1588320688.69,0.370364530924
right,1588320688.7,0.380925210705
left,1588320688.7,0.372348997591
right,1588320688.71,0.38278027581
left,1588320688.71,0.374291578885
right,1588320688.72,0.384594621314
left,1588320688.72,0.376192924376
right,1588320688.73,0.386370223209
left,1588320688.73,0.378054847124
right,1588320688.74,0.388107116112
left,1588320688.74,0.379877624452
right,1588320688.75,0.389806051949
left,1588320688.75,0.381661942791
right,1588320688.76,0.391465728418
left,1588320688.76,0.383407810074
right,1588320688.77,0.393088600351
left,1588320688.77,0.38511665189
right,1588320688.78,0.394677608063
left,1588320688.78,0.386791142606
right,1588320688.79,0.396231785599
left,1588320688.79,0.388430040689
left,1588320688.8,0.390032586495
right,1588320688.8,0.397750716502
right,1588320688.81,0.399236645382
left,1588320688.81,0.39160116257
left,1588320688.82,0.393136226517
right,1588320688.82,0.400689983525
left,1588320688.83,0.394639104179
right,1588320688.83,0.402111094471
left,1588320688.84,0.396110260577
right,1588320688.84,0.403499547599
left,1588320688.85,0.397548074015
right,1588320688.85,0.404854062454
left,1588320688.86,0.398957410291
right,1588320688.86,0.406179556214
left,1588320688.87,0.400337333621
right,1588320688.87,0.407477675982
left,1588320688.88,0.401689162532
right,1588320688.88,0.408746806347
left,1588320688.89,0.403008801801
right,1588320688.89,0.409984251223
right,1588320688.9,0.411194420453
left,1588320688.9,0.404300356931
left,1588320688.91,0.405565193342
right,1588320688.91,0.412377903928
left,1588320688.92,0.406803568154
right,1588320688.92,0.413534830469
left,1588320688.93,0.408015813768
right,1588320688.93,0.41466529353
right,1588320688.94,0.415770812817
 left,1588320688.94,0.409203270441
left,1588320688.95,0.410364932662
right,1588320688.95,0.4168504971
right,1588320688.96,0.417907507279
left,1588320688.96,0.411503283478
right,1588320688.97,0.418939588734
left,1588320688.97,0.412617406721
right,1588320688.98,0.419947951886
left,1588320688.98,0.413706906671
right,1588320688.99,0.420934896356
left,1588320688.99,0.414775411938
right,1588320689.0,0.421899658927
left,1588320689.0,0.415821909657
right,1588320689.01,0.422842538219
left,1588320689.01,0.416846899482
right,1588320689.02,0.423765113799
left,1588320689.02,0.417851950874
left,1588320689.03,0.418838184343
right,1588320689.03,0.424668254489
left,1588320689.04,0.419804623336
right,1588320689.04,0.425551803104
left,1588320689.05,0.420751970434
right,1588320689.05,0.426416486922
left,1588320689.06,0.421680910185
right,1588320689.06,0.427262604952
left,1588320689.07,0.422591381685
right,1588320689.07,0.428090503229
left,1588320689.08,0.423484522404
right,1588320689.08,0.42890083241
right,1588320689.09,0.429693622031
left,1588320689.09,0.424360037383
left,1588320689.1,0.425218872621
right,1588320689.1,0.430469538011
right,1588320689.11,0.431228602632
left,1588320689.11,0.426060866883
right,1588320689.12,0.4319712746
left,1588320689.12,0.42688650172
left,1588320689.13,0.427696238807
right,1588320689.13,0.432697941338
left,1588320689.14,0.428490516048
right,1588320689.14,0.433408978008
left,1588320689.15,0.429269766176
right,1588320689.15,0.43410475379
left,1588320689.16,0.430034420772
right,1588320689.16,0.43478563318
left,1588320689.17,0.430784910893
right,1588320689.17,0.435451976085
right,1588320689.18,0.436104096807
 left,1588320689.18,0.431521528221
right,1588320689.19,0.43673687197
 left,1588320689.19,0.432234563738
right,1588320689.2,0.437348549631
left,1588320689.2,0.432919391423
right,1588320689.21,0.437940212978
left,1588320689.21,0.433577545026
right,1588320689.22,0.438512810994
 left,1588320689.22,0.434210488583
right,1588320689.23,0.439067236684
left,1588320689.23,0.434819616395
right,1588320689.24,0.439604342845
left,1588320689.24,0.435406227213
right,1588320689.25,0.440124924622
left,1588320689.25,0.43597154425
right,1588320689.26,0.44062973944
left,1588320689.26,0.436516706114
right,1588320689.27,0.441119492992
left,1588320689.27,0.43704278497
right,1588320689.28,0.441594853752
left,1588320689.28,0.437550780088
right,1588320689.29,0.44205645026
left,1588320689.29,0.4380416268
left,1588320689.3,0.438516203999
right,1588320689.3,0.442504869055
left,1588320689.31,0.438975325311
right,1588320689.31,0.442940670802
left,1588320689.32,0.439419763478
right,1588320689.32,0.443364371483
left,1588320689.33,0.439850226516
right,1588320689.33,0.44377646968
left,1588320689.34,0.440267392772
right,1588320689.34,0.444177424422
left,1588320689.35,0.440671884473
right,1588320689.35,0.444567673081
left,1588320689.36,0.441064288186
right,1588320689.36,0.44494763069
right,1588320689.37,0.445317678536
left,1588320689.37,0.441445158829
right,1588320689.38,0.445678188962
left,1588320689.38,0.441815000787
right,1588320689.39,0.446029503986
left,1588320689.39,0.442174305148
right,1588320689.4,0.446371947763
 left,1588320689.4,0.442523517495
right,1588320689.41,0.446705836279
left,1588320689.41,0.44286305653
left,1588320689.42,0.443193329072
right,1588320689.42,0.447031454731
right,1588320689.43,0.447349080617
left,1588320689.43,0.443514697523
right,1588320689.44,0.447658980268
left,1588320689.44,0.443827514878
right,1588320689.45,0.447961396433
left,1588320689.45,0.444132113811
right,1588320689.46,0.448256566043
left,1588320689.46,0.444428793838
right,1588320689.47,0.448544716567
left,1588320689.47,0.444717851188
right,1588320689.48,0.448826056464
left,1588320689.48,0.444999560506
right,1588320689.49,0.449100788847
left,1588320689.49,0.445274171469
right,1588320689.5,0.449369110683
left,1588320689.5,0.445541933264
left,1588320689.51,0.445803076941
right,1588320689.51,0.449631202307
left,1588320689.52,0.446057812646
right,1588320689.52,0.449887238254
left,1588320689.53,0.446306349093
right,1588320689.53,0.450137389842
left,1588320689.54,0.446548883115
right,1588320689.54,0.450381815321
left,1588320689.55,0.446785592893
right,1588320689.55,0.45062066655
left,1588320689.56,0.447016653642
right,1588320689.56,0.450854091965
left,1588320689.57,0.447242233874
right,1588320689.57,0.451082232906
right,1588320689.58,0.451305223316
 left,1588320689.58,0.447462487284
left,1588320689.59,0.447677561916
right,1588320689.59,0.451523193842
left,1588320689.6,0.447887607329
right,1588320689.6,0.451736266643
left,1588320689.61,0.44809275267
right,1588320689.61,0.451944563372
right,1588320689.62,0.452148199364
left,1588320689.62,0.448293125508
right,1588320689.63,0.452347287136
left,1588320689.63,0.448488854782
right,1588320689.64,0.452541927568
left,1588320689.64,0.448680060179
right,1588320689.65,0.452732228338
left,1588320689.65,0.448866844117
right,1588320689.66,0.452918291099
left,1588320689.66,0.449049314969
right,1588320689.67,0.453100212898
left,1588320689.67,0.449227587541
right,1588320689.68,0.45327807709
left,1588320689.68,0.449401760361
right,1588320689.69,0.453451978833
left,1588320689.69,0.449571913919
right,1588320689.7,0.453622009043
left,1588320689.7,0.449738141252
right,1588320689.71,0.453788255167
left,1588320689.71,0.449900543102
right,1588320689.72,0.453950787337
left,1588320689.72,0.450059207737
left,1588320689.73,0.450214198211
right,1588320689.73,0.454109683377
right,1588320689.74,0.454265028378
left,1588320689.74,0.450365587868
right,1588320689.75,0.454416903605
left,1588320689.75,0.450513462948
right,1588320689.76,0.454565373577
left,1588320689.76,0.450657911695
right,1588320689.77,0.454710498944
left,1588320689.77,0.450798993077
right,1588320689.78,0.454852349227
left,1588320689.78,0.450936758589
right,1588320689.79,0.454991002154
left,1588320689.79,0.451071273078
right,1588320689.8,0.455126526881
left,1588320689.8,0.451202618892
right,1588320689.81,0.455258975338
 left,1588320689.81,0.451330862895
right,1588320689.82,0.455388401656
left,1588320689.82,0.451456052263
right,1588320689.83,0.455514862839
left,1588320689.83,0.451578232028
right,1588320689.84,0.455638430958
left,1588320689.84,0.451697452538
right,1588320689.85,0.455759167138
left,1588320689.85,0.451813787396
right,1588320689.86,0.455877115771
left,1588320689.86,0.451927295221
left,1588320689.87,0.452038017636
right,1588320689.87,0.455992325042
left,1588320689.88,0.452145995709
right,1588320689.88,0.456104843182
left,1588320689.89,0.452251269913
right,1588320689.89,0.456214723492
left,1588320689.9,0.452353887483
right,1588320689.9,0.456322031767
right,1588320689.91,0.456426806035
left,1588320689.91,0.45245390833
right,1588320689.92,0.45652908905
 left,1588320689.92,0.452551372688
left,1588320689.93,0.452646318473
right,1588320689.93,0.456628924398
right,1588320689.94,0.456726356035
left,1588320689.94,0.452738784508
right,1588320689.95,0.456821429287
left,1588320689.95,0.452828810171
left,1588320689.96,0.452916427061
right,1588320689.96,0.456914194576
left,1588320689.97,0.453001677906
right,1588320689.97,0.457004683934
left,1588320689.98,0.453084600357
right,1588320689.98,0.457092937554
left,1588320689.99,0.453165231001
right,1588320689.99,0.457178996109
left,1588320690.0,0.45324360746
right,1588320690.0,0.457262900585
left,1588320690.01,0.453319768999
right,1588320690.01,0.457344692071
left,1588320690.02,0.453393746418
right,1588320690.02,0.457424407381
left,1588320690.03,0.453465560656
right,1588320690.03,0.457502071818
right,1588320690.04,0.457577725194
 left,1588320690.04,0.453535242941
left,1588320690.05,0.427437280362
right,1588320690.05,0.436308822498
left,1588320690.06,0.415005839908
 right,1588320690.06,0.423503940181
right,1588320690.07,0.410001444186
left,1588320690.07,0.401043569203
right,1588320690.08,0.396527673048
left,1588320690.08,0.387177875094
right,1588320690.09,0.383157554983
left,1588320690.09,0.373436231908
right,1588320690.1,0.369899635103
left,1588320690.1,0.359814811358
right,1588320690.11,0.356750863789
left,1588320690.11,0.346308525846
right,1588320690.12,0.343706137643
 left,1588320690.12,0.332913113347
left,1588320690.13,0.319625112483
right,1588320690.13,0.330760237881
left,1588320690.14,0.30644173481
right,1588320690.14,0.317908289783
left,1588320690.15,0.293360794185
right,1588320690.15,0.305145913999
left,1588320690.16,0.280380667669
right,1588320690.16,0.292469317753
left,1588320690.17,0.26750028795
right,1588320690.17,0.27987531295
left,1588320690.18,0.254719106865
right,1588320690.18,0.267361326065
left,1588320690.19,0.242037071118
right,1588320690.19,0.254925418206
left,1588320690.2,0.229454596266
right,1588320690.2,0.242566239647
left,1588320690.21,0.216972519491
right,1588320690.21,0.230283030803
left,1588320690.22,0.204592058559
right,1588320690.22,0.218075566007
right,1588320690.23,0.205944117157
left,1588320690.23,0.192314762754
left,1588320690.24,0.180142455143
right,1588320690.24,0.193889403862
left,1588320690.25,0.168077177055
right,1588320690.25,0.181912532241
left,1588320690.26,0.15612112317
right,1588320690.26,0.170014937122
left,1588320690.27,0.144276572334
right,1588320690.27,0.158198312463
left,1588320690.28,0.132545794533
right,1588320690.28,0.146464519866
left,1588320690.29,0.120930905499
right,1588320690.29,0.134815469289
left,1588320690.3,0.109433498445
right,1588320690.3,0.123252848067
left,1588320690.31,0.0980532956518
right,1588320690.31,0.111777327219
left,1588320690.32,0.0868058452156
right,1588320690.32,0.100402295397
left,1588320690.33,0.0757678689753
right,1588320690.33,0.0892105205847
right,1588320690.34,0.0782227004251
left,1588320690.34,0.0649522074625
right,1588320690.35,0.0674308752247
left,1588320690.35,0.0543514711737
right,1588320690.36,0.0568263557022
left,1588320690.36,0.0439571091547
right,1588320690.37,0.0464052985474
left,1588320690.37,0.0337634161432
right,1588320690.38,0.0361641011748
left,1588320690.38,0.0237664669743
right,1588320690.39,0.0260962870973
left,1588320690.39,0.0139606658628
left,1588320690.4,0.00434180890055
right,1588320690.4,0.016203303185
left,1588320690.41,-0.0050954801847
right,1588320690.41,0.00647337295083
