time,throttle_input,steering_angle_input,x,y,heading_angle,speed,slip_angle,yaw_rate,motor_rpm,estimated_longitudinal_slip
1588011427.27,1.0,-0.125,-2.34619410381,15.7349971803,3.13733254548,2.97532706803,3.1370263707,0.207060811629,10238.0269272,0.715895666509
1588011427.31,1.38777878078e-16,-0.1875,-2.46507804883,15.7351929121,-3.14020363804,2.97610095786,-3.14054815793,0.159020624839,10177.8202396,0.705361443152
1588011427.35,1.0,-0.0625,-2.58408762125,15.7350983109,3.14095765547,2.96792756406,3.14132273258,-0.195107756596,11340.4680277,0.905403701293
1588011427.39,1.0,0.0625,-2.64343752549,15.7352340132,3.13812838753,2.96159245759,3.13783510866,-0.086970953552,10266.3537732,0.728622866467
1588011427.43,1.0,0.1875,-2.70269522034,15.7354515264,3.13692784281,2.96131309795,3.13755633098,0.101356645062,10428.6134075,0.75610938563
1588011427.47,0.5,0.0625,-2.82173226402,15.7360463132,3.13503089458,2.9786322008,3.13558515825,0.017519537783,12617.3969818,1.11233215706
1588011427.51,0.899999976158,0.0,-3.00133801681,15.7369324484,-3.1413572968,3.00374638582,3.14148486168,0.228406673341,11821.6637922,0.962567785459
1588011427.55,1.38777878078e-16,-0.0625,-3.24207813359,15.7356306398,-3.13232097623,3.02017259841,-3.13218008196,0.072665554826,10372.0441603,0.712544705503
1588011427.59,1.38777878078e-16,0.0,-3.36211898631,15.7346867978,-3.13596794035,2.99170158481,-3.1357289719,-0.119015696958,11902.3075933,0.98391116416
1588011427.63,0.5,0.0,-3.48147290711,15.7340754514,-3.13564307855,2.96831811463,-3.13505596887,0.089707821361,10177.538227,0.709785473975
1588011427.67,1.38777878078e-16,0.0,-3.54097630609,15.7336960349,-3.13560000093,2.96971835352,-3.13513062388,-0.0553064159163,10168.091703,0.707393070761
1588011427.71,1.0,0.0,-3.60025430479,15.7333904568,-3.13765397661,2.95806600589,-3.13734740432,-0.130176127415,10178.2444943,0.71583033495
1588011427.75,0.800000011921,0.0625,-3.60025430479,15.7333904568,-3.13765397661,2.95806600589,-3.13734740432,-0.130176127415,10298.0741562,0.736031005992
1588011427.79,1.0,0.0625,-3.77723743681,15.7332702792,3.13916702671,2.95154055186,3.13965061563,-0.102634246904,10320.4456275,0.743648814741
1588011427.83,1.0,0.0625,-4.01466440184,15.7339979967,-3.14071659802,2.98709425155,-3.14089050425,0.164576986585,10390.6518374,0.734615369784
1588011427.87,1.0,0.0625,-4.13432755409,15.7335325391,-3.13459415795,3.0052005955,-3.13491750331,0.157345801011,10450.4560105,0.734087862714
1588011427.91,1.0,0.0,-4.25469610537,15.7323143453,-3.12783152321,3.01484003838,-3.12816281503,0.187487967727,12024.2346533,0.988852116871
1588011427.95,1.0,0.0,-4.31512344672,15.7313835107,-3.12437241495,3.02476454479,-3.124537664,0.177050524876,10463.8156825,0.725074400976
1588011427.99,1.38777878078e-16,0.0,-4.37559360989,15.730304014,-3.12128027,3.03098311816,-3.12117100991,-0.0154038095978,10469.6994011,0.722503124937
1588011428.03,1.0,0.0,-4.49701363751,15.7278409157,-3.12185769961,3.05159937494,-3.12175370343,-0.049728367213,10504.4869786,0.716550770212
1588011428.07,1.0,0.0625,-4.6799037386,15.7244054711,-3.12348938219,3.03874657183,-3.12335792227,-0.019873104955,10656.5975945,0.748772873359
1588011428.11,1.0,0.0625,-4.92426323013,15.7200036183,-3.11965888452,3.07137775364,-3.12009795533,0.170586400177,10745.9265685,0.744696771666
1588011428.15,0.899999976158,0.0625,-5.04730937977,15.716845894,-3.11170472628,3.08373082527,-3.11187837839,0.211395309121,10699.6140112,0.730218582326
1588011428.19,1.0,0.0,-5.17107701519,15.7126667936,-3.10362581851,3.10465237499,-3.10394866359,0.192096817657,12508.3803705,1.00908089067
1588011428.23,1.0,0.0,-5.23323022907,15.7102081762,-3.09894065957,3.12370079605,-3.1010178634,0.10422226188,10764.3060637,0.718406602309
1588011428.27,1.38777878078e-16,0.0625,-5.2956868233,15.7075689455,-3.0987910623,3.12924662885,-3.09891105599,0.0125140961865,10795.3346548,0.72030574703
1588011428.31,1.0,0.0,-5.42069947771,15.7022278228,-3.09903844871,3.13177721743,-3.09830282751,-0.0139278782827,10833.3356801,0.724966491766
1588011428.35,1.0,0.0,-5.60788606351,15.6934926395,-3.08918044745,3.12917756346,-3.08854550905,0.0521459882046,10947.4329659,0.744582092002
1588011428.4,1.0,0.0,-5.60788606351,15.6934926395,-3.08918044745,3.12917756346,-3.08854550905,0.0521459882046,10865.9074485,0.731590191692
1588011428.43,1.0,0.375,-5.85919253075,15.6799474537,-3.08603007798,3.1589609975,-3.08565593575,-0.00981372529626,10999.7756165,0.73639643488
1588011428.47,1.0,0.375,-5.98562953042,15.6728371869,-3.08508441112,3.16953428248,-3.08506602318,0.204970222559,11254.2459386,0.770640000813
1588011428.51,0.899999976158,0.375,-6.11244856134,15.6649031879,-3.07222632616,3.18162767871,-3.07271679692,0.392871308968,11169.6435457,0.750649809579
1588011428.55,1.0,0.0,-6.1760013437,15.6602013996,-3.06239515629,3.20582957944,-3.06447619293,0.60656234981,11035.766064,0.716608968792
1588011428.59,1.0,-0.0625,-6.24038583149,15.654692394,-3.05016708789,3.23472477113,-3.05076449422,0.614403227595,11068.0874986,0.706257497422
1588011428.63,1.0,0.0,-6.56200552648,15.6148662571,-2.99710541756,3.25790370603,-2.99749596125,0.15053368687,11211.1652846,0.716017983667
1588011428.67,1.0,0.3125,-6.69075936628,15.5955147953,-2.98625547447,3.26377548138,-2.98662382635,0.329954614241,11076.1562822,0.692302993373
1588011428.71,0.600000023842,0.375,-6.81982702202,15.5743190419,-2.96878279004,3.28974333331,-2.96906335205,0.678254313354,12543.7633044,0.901407305507
1588011428.75,1.38777878078e-16,0.375,-6.88459482012,15.5625819034,-2.95583115171,3.28835387659,-2.9568233233,0.760884945517,11350.354385,0.721235111391
1588011428.8,1.38777878078e-16,0.3125,-6.94900879691,15.5499230559,-2.93893224406,3.28772040293,-2.93951267378,0.860959708686,11841.9289453,0.796126404172
1588011428.83,0.20000000298,0.3125,-7.07767979192,15.5211625992,-2.90114258338,3.2845427532,-2.90186880832,0.966863756738,11783.9217557,0.789057315583
1588011428.87,0.699999988079,0.25,-7.26757185638,15.4688860693,-2.84377746739,3.28163229682,-2.84508717826,1.05408236609,11198.0114126,0.701611107331
1588011428.91,1.38777878078e-16,0.1875,-7.26757185638,15.4688860693,-2.84377746739,3.28163229682,-2.84508717826,1.05408236609,10868.9919659,0.651614449492
1588011428.95,0.10000000149,0.0,-7.51359016301,15.3829122066,-2.76958434714,3.23061597251,-2.77128295415,0.726475112836,10903.6367871,0.683043587576
1588011429.0,1.0,-0.4375,-7.63320371278,15.334444127,-2.74336638703,3.21552152532,-2.74370473408,0.47782248289,10940.2791618,0.696626734299
1588011429.04,1.0,-0.4375,-7.75003606416,15.2842526978,-2.72873413251,3.18569265446,-2.72955293263,0.120522320481,11017.3641504,0.724579237526
1588011429.07,1.0,-0.375,-7.80839115772,15.2586967497,-2.72953669381,3.17724970669,-2.72968099259,-0.126541976387,12898.9832666,1.02447983045
1588011429.11,1.0,-0.125,-7.8666347268,15.2333323445,-2.73297194267,3.18373056678,-2.7329591307,-0.215578352552,11119.91209,0.741704083421
1588011429.15,1.38777878078e-16,-0.3125,-7.98448703724,15.1831014094,-2.74307577343,3.19671309304,-2.74293360097,-0.165461071722,11154.5193361,0.740029150709
1588011429.19,0.899999976158,-0.3125,-8.10304639846,15.1337956582,-2.75265212544,3.21303728118,-2.75271176475,-0.182637963389,11255.4758648,0.746857261556
1588011429.23,1.0,0.625,-8.28210630943,15.0612560923,-2.76080211083,3.21236417305,-2.76073791435,-0.170955327603,11093.2260176,0.72203673276
1588011429.27,1.0,1.0,-8.52300125349,14.9679792963,-2.78090612046,3.26162669451,-2.7797644281,-0.121556188797,11266.0508349,0.722450606774
1588011429.32,1.0,1.0,-8.64458172876,14.9219374884,-2.77471296527,3.25367085327,-2.77480970179,0.402051163319,11324.5834202,0.735633170859
1588011429.35,0.300000011921,1.0,-8.76579826087,14.8740100963,-2.7543375255,3.28595831231,-2.75480743174,0.516988598923,11371.4577223,0.725692512921
1588011429.39,1.38777878078e-16,0.875,-8.82636589006,14.8488882621,-2.73922427155,3.25221424637,-2.73965030829,0.808664330964,12976.4866317,0.989698621197
1588011429.43,0.5,0.8125,-8.88555593824,14.823083935,-2.72295963206,3.24116144316,-2.72285428212,0.792566916106,11910.5474182,0.832484803533
1588011429.47,1.38777878078e-16,0.875,-9.00431359158,14.7681091863,-2.68909397874,3.2611943662,-2.68960947747,0.808559284754,10866.0439275,0.661514349001
1588011429.52,1.38777878078e-16,0.625,-9.12141850196,14.7090500762,-2.66085198627,3.2620314638,-2.66151598756,0.668475590848,10871.2502269,0.66188385868
1588011429.56,1.0,0.75,-9.29232077574,14.6150060873,-2.61394404468,3.2393277679,-2.61398381135,0.623359924511,10856.5971191,0.671275901908
1588011429.6,1.0,0.8125,-9.29232077574,14.6150060873,-2.61394404468,3.2393277679,-2.61398381135,0.623359924511,11185.6416326,0.721929358052
1588011429.64,1.0,0.8125,-9.51290648513,14.4773321086,-2.54874504133,3.25291851064,-2.55305106568,0.993993544981,11278.3855612,0.728952558484
1588011429.68,1.0,0.875,-9.61944769555,14.402132035,-2.50334666986,3.29852503532,-2.50731741192,1.27866945818,12331.6805767,0.864282854244
1588011429.72,0.699999988079,0.875,-9.72281673389,14.3214338227,-2.45479949778,3.29111410967,-2.45390809367,1.15877518673,12756.6252264,0.932867926224
1588011429.76,1.38777878078e-16,0.6875,-9.77322271154,14.2791275163,-2.42818898373,3.27082250706,-2.42957631847,1.35952090663,12840.4737426,0.957642535654
1588011429.8,1.0,0.5625,-9.82191587944,14.2357969739,-2.40167119109,3.2694602627,-2.40182543662,1.23425142123,13016.5187261,0.985308982123
1588011429.84,0.20000000298,0.5625,-9.91664205796,14.1451520334,-2.35433233795,3.27395912506,-2.35405512213,0.918465715087,11049.4211983,0.682966995731
1588011429.88,1.0,0.625,-10.0074449327,14.0504494592,-2.31472183884,3.28345088794,-2.31390945917,0.76559499983,11267.2503123,0.711184119639
1588011429.92,1.0,0.6875,-10.1372364983,13.9020974843,-2.2635106872,3.27783530488,-2.26394338807,0.856512725623,13120.3002528,0.996024963006
1588011429.96,1.0,0.5625,-10.2967658773,13.6936368172,-2.17994055557,3.31295181193,-2.18140518745,1.24501079185,11059.0465643,0.664607668286
1588011430.0,0.20000000298,0.5625,-10.3700890526,13.583444457,-2.13741206223,3.32899372756,-2.13915844072,0.958347273073,11054.0659548,0.655840107791
1588011430.04,1.0,0.5,-10.4390892108,13.4701451094,-2.09771799154,3.3143825527,-2.10084963306,0.957633188657,13313.5107958,1.00308456245
1588011430.08,1.0,0.0625,-10.4719103723,13.4125225613,-2.07845369219,3.32522640678,-2.07842125905,0.831170330238,12752.0833429,0.91235821132
1588011430.12,0.5,0.0,-10.5036932089,13.3542768228,-2.06239580744,3.31523515127,-2.06162211277,0.762039311673,11082.7632991,0.667028568433
1588011430.16,0.10000000149,0.0625,-10.5647930757,13.2360034392,-2.03408866118,3.33813154592,-2.03752963651,0.546802081422,10840.1194343,0.619347083718
1588011430.2,1.0,0.25,-10.623175176,13.1162678435,-2.01594703633,3.33892834517,-2.01533163198,0.289961734185,11473.2180782,0.713513272723
1588011430.24,1.0,0.3125,-10.623175176,13.1162678435,-2.01594703633,3.33892834517,-2.01533163198,0.289961734185,11170.9307898,0.668366978341
1588011430.28,1.0,0.3125,-10.7067563691,12.9357543211,-1.99031715539,3.31015774629,-1.99699498949,0.560153296399,12273.0322108,0.848896101035
1588011430.32,1.0,0.1875,-10.8084877361,12.6898870261,-1.93444961563,3.35991853339,-1.9356733297,0.718199649918,12329.9092489,0.829955192812
1588011430.36,0.800000011921,0.1875,-10.8544674624,12.5639551979,-1.90755948852,3.35792316557,-1.91000793534,0.503511519481,11285.9112524,0.676004573826
1588011430.4,1.38777878078e-16,0.1875,-10.8978124608,12.4364190647,-1.88917233382,3.36399010048,-1.89009755432,0.430392310355,11235.5512674,0.665516731501
1588011430.44,0.600000023842,0.75,-10.9186101936,12.3724010735,-1.87974565449,3.37158691806,-1.88044941142,0.476030997855,11279.9546016,0.668331365769
1588011430.48,1.0,0.6875,-10.9386941116,12.3084066585,-1.8702188295,3.34197845262,-1.87123683548,0.471463033743,11275.1074326,0.682388792023
1588011430.52,1.0,-0.0625,-10.976873369,12.1805060782,-1.85091575788,3.32728434637,-1.85111986199,0.600706867625,11313.3175985,0.695545254347
1588011430.56,0.5,-0.1875,-11.0117858996,12.0524048834,-1.82094547152,3.34381167252,-1.82311327011,0.651175405819,13634.0952359,1.03326430777
1588011430.6,0.800000011921,-0.125,-11.0578147122,11.8575870677,-1.78677052209,3.35198995655,-1.78905416336,0.328929909239,10756.1510211,0.600160353307
1588011430.64,1.38777878078e-16,-0.0625,-11.1128040837,11.5975435712,-1.77433940424,3.30812539728,-1.77504890908,0.095637153684,11134.6239939,0.678428771821
1588011430.68,1.0,0.0,-11.139087196,11.4684675826,-1.76706883307,3.28995035182,-1.76935930261,0.244916190541,13671.6136857,1.0722385912
1588011430.72,0.5,0.1875,-11.1640757621,11.3387776947,-1.75366809407,3.30140318484,-1.75447287811,0.335947369815,11752.7223891,0.775207954044
1588011430.76,1.38777878078e-16,0.1875,-11.17585553,11.2738529802,-1.7464188695,3.29819407631,-1.7465326104,0.442706670845,11092.6504365,0.677136625253
1588011430.8,1.0,0.125,-11.2076924881,11.078830817,-1.71943613453,3.28573819492,-1.71830541641,0.41120817943,11264.28197,0.709542414494
1588011430.84,0.600000023842,0.0625,-11.2262730192,10.9488526649,-1.70706831903,3.30400592411,-1.70761560587,0.189665465186,10827.090558,0.634106190135
1588011430.88,1.0,0.0,-11.2351225839,10.8837129993,-1.70394710991,3.27665954107,-1.70389754578,0.0161089386859,13416.6533912,1.04184233835
1588011430.92,1.0,0.4375,-11.2351225839,10.8837129993,-1.70394710991,3.27665954107,-1.70389754578,0.0161089386859,11325.3914531,0.723579129083
1588011430.96,1.38777878078e-16,0.5625,-11.2701201705,10.6247481449,-1.70872628696,3.27885379304,-1.70923056138,0.0774534273446,11408.499213,0.735065156879
1588011431.0,1.0,0.4375,-11.2877311656,10.4950520841,-1.70268463669,3.26631435787,-1.70334949333,0.337307570453,12755.6585988,0.947395805597
1588011431.04,0.5,0.5,-11.3040596322,10.3650725504,-1.68811004191,3.27453644971,-1.68855423182,0.235128230835,13259.4959687,1.01923334679
1588011431.08,1.38777878078e-16,-0.25,-11.3116684943,10.2994170279,-1.68304355766,3.30805492246,-1.68357856568,0.320512438692,11342.017192,0.709727562901
1588011431.12,0.20000000298,-0.3125,-11.31877156,10.2338715027,-1.67563188384,3.28115834324,-1.67739360233,0.530538876527,10977.6440119,0.668365794517
1588011431.16,0.20000000298,0.0,-11.3312146207,10.1027147867,-1.65496630471,3.2841253934,-1.65579477932,0.377587531366,11169.6996373,0.69602046014
1588011431.2,1.0,0.0625,-11.3417680043,9.97219438196,-1.64883397028,3.25986586355,-1.64978472452,-0.0595008269926,13358.6872048,1.04349403342
1588011431.24,1.0,0.1875,-11.3580276423,9.7788249943,-1.65998084715,3.21746979065,-1.6600378368,-0.161939213853,12789.5812915,0.982216888364
1588011431.28,1.38777878078e-16,0.3125,-11.3805091073,9.52051420854,-1.64980281579,3.27570007476,-1.65013745251,0.294575726644,11145.4510547,0.696691333897
1588011431.32,0.699999988079,0.25,-11.3897450276,9.39032697118,-1.63192913675,3.26746224081,-1.63309017128,0.50674033357,10907.6189099,0.664672104177
1588011431.36,1.0,0.125,-11.3966286324,9.26004673106,-1.61633816058,3.23665194365,-1.61687677734,0.294854236784,11119.0051083,0.713086344993
1588011431.4,0.600000023842,-0.1875,-11.3994182517,9.19513719651,-1.61021372435,3.25249248878,-1.61193029923,0.159184095823,11093.0260993,0.700760088365
1588011431.44,1.0,-0.125,-11.4019426908,9.13017174174,-1.6080255605,3.23394845498,-1.6087064235,0.162206414878,12873.5746613,0.985067987925
1588011431.48,0.600000023842,-0.125,-11.4019426908,9.13017174174,-1.6080255605,3.23394845498,-1.6087064235,0.162206414878,11089.6327493,0.709989303491
1588011431.52,1.38777878078e-16,-0.125,-11.41382938,8.80747999787,-1.60797240702,3.2154711632,-1.60825291892,-0.0680125454179,12006.0772423,0.861940665635
1588011431.56,1.0,0.0,-11.4232694244,8.548775883,-1.6063028105,3.2456057279,-1.60649397451,0.0877188223317,12561.4929501,0.929988943517
1588011431.6,0.40000000596,0.0,-11.4255065646,8.48418281675,-1.60459459714,3.2241302216,-1.60524267242,0.0731778157511,11120.8532998,0.720025401076
1588011431.64,1.38777878078e-16,0.25,-11.4255065646,8.48418281675,-1.60459459714,3.2241302216,-1.60524267242,0.0731778157511,10871.5544791,0.681467181431
1588011431.68,1.0,0.0,-11.4276395137,8.41967052847,-1.60249123415,3.22241959422,-1.60238755651,0.13456902326,12800.3692855,0.980841529363
1588011431.72,1.0,0.0,-11.4315100876,8.29168834446,-1.60072547851,3.18650654168,-1.6009155361,0.189801812239,12790.5365788,1.00162756366
1588011431.76,0.699999988079,0.0,-11.4344958783,8.16411796945,-1.58774926609,3.19233152324,-1.58778987246,0.1407607526,11001.3876028,0.718497097184
1588011431.8,1.38777878078e-16,0.0,-11.4364291496,8.03557580167,-1.58337941013,3.21405157261,-1.58393224451,0.0759585610857,11098.7830073,0.721994827717
1588011431.84,1.0,0.0,-11.4379933306,7.84250405586,-1.57503859035,3.19372545999,-1.57530480725,0.0574619414948,11181.1610787,0.745816713459
1588011431.88,1.0,0.0,-11.4379860564,7.58674538529,-1.56519700099,3.20839076556,-1.56561350557,0.0900145517695,11055.2681937,0.718269765306
1588011431.92,1.0,0.0,-11.4375908911,7.52276079908,-1.56394211721,3.20636253962,-1.56408055401,0.0753316170328,11117.938829,0.729103450706
1588011431.96,0.600000023842,0.125,-11.4371150894,7.45853452628,-1.56259388198,3.21326803183,-1.56282959252,0.067486720426,11741.7819257,0.822201417237
1588011432.0,1.0,0.125,-11.4358934006,7.329697454,-1.55981479559,3.22875146962,-1.56019590663,0.0638357571649,11491.9693789,0.774880698237
1588011432.04,0.600000023842,0.0625,-11.4306641576,7.07218443844,-1.53850729756,3.21637469528,-1.53884651119,0.324076096823,11411.7785007,0.769277766914
1588011432.08,1.0,-0.125,-11.4259687107,6.94338428329,-1.53200572629,3.21611757827,-1.53324769407,0.120425964318,11084.7520379,0.718713103341
1588011432.12,0.20000000298,-0.1875,-11.4208184749,6.81478370991,-1.53097501602,3.22739600729,-1.53075868285,-0.122687448786,11164.6170165,0.725046855314
1588011432.16,1.0,-0.0625,-11.4184009253,6.75039052522,-1.53412933989,3.20947654941,-1.53479334272,-0.255928309726,13373.0215246,1.07780439272
1588011432.2,1.0,-0.0625,-11.4161537948,6.68617517897,-1.53716671961,3.21435041061,-1.53708459873,-0.101887281586,11249.3162867,0.745188053759
1588011432.24,1.38777878078e-16,0.0,-11.4120364901,6.55751809552,-1.54091213424,3.22303530947,-1.54114363161,-0.0259344919626,11118.4629015,0.720239878243
1588011432.28,1.0,0.0,-11.4082793383,6.42808645627,-1.54295366228,3.24838756345,-1.54155637933,-0.0833780539215,11171.7339767,0.714991886554
1588011432.32,0.40000000596,0.0,-11.4082793383,6.42808645627,-1.54295366228,3.24838756345,-1.54155637933,-0.0833780539215,11142.3167534,0.710475998565
1588011432.36,1.0,0.0,-11.4031419562,6.23403626097,-1.54688160593,3.23981796232,-1.54646681821,-0.106060984268,11160.4922212,0.717797883962
1588011432.4,1.0,0.0,-11.3978908191,5.97526769041,-1.55389933527,3.23706200023,-1.55393749058,-0.0727391422004,11209.4382881,0.726800461241
1588011432.44,1.0,0.0,-11.3958803755,5.84551823938,-1.55714616076,3.2505879477,-1.55736530882,-0.0805169491059,11313.0117962,0.735504093753
1588011432.48,1.0,0.0,-11.3942896316,5.71511870772,-1.56016537126,3.27121287536,-1.55979385333,-0.0931162686212,11324.8457627,0.72636575371
1588011432.52,0.600000023842,0.0625,-11.3930765652,5.58406488523,-1.56309956312,3.28800355057,-1.56289909279,-0.0798574802995,11365.422428,0.723703754289
1588011432.56,1.0,0.0,-11.3922276137,5.45252314171,-1.56491473992,3.2782111502,-1.56578809036,0.174915049665,13375.1941432,1.03456933585
1588011432.6,0.699999988079,0.0625,-11.390953179,5.32132229093,-1.55758244894,3.2919262676,-1.55745492497,0.0398726591685,11366.0595063,0.721746264182
1588011432.64,1.38777878078e-16,0.0625,-11.3883228936,5.12409470115,-1.55414444539,3.27611567372,-1.55436430522,0.163077986925,11291.1745796,0.718657026955
1588011432.68,0.40000000596,0.0,-11.3857189812,4.99341930415,-1.54704066726,3.25957751504,-1.54706455135,0.198819623836,11602.8921952,0.77506502542
1588011432.72,1.0,0.0,-11.3823632941,4.86339787599,-1.54429844102,3.24405533034,-1.54426493754,-0.0207977517312,11204.4932644,0.722317800831
1588011432.76,1.0,0.0,-11.3789531163,4.73331568304,-1.54525840587,3.26041791592,-1.54530312619,-0.0194285568315,11258.7850739,0.721977930272
1588011432.8,1.0,0.0,-11.3789531163,4.73331568304,-1.54525840587,3.26041791592,-1.54530312619,-0.0194285568315,11314.8041313,0.730545780169
1588011432.84,0.20000000298,0.0,-11.3756592093,4.60259945777,-1.5462494587,3.27557101026,-1.5460677745,-0.0257641455174,11283.4621355,0.71776868104
1588011432.88,1.0,0.0625,-11.3724911782,4.47123140522,-1.54720191138,3.29162825387,-1.54709817708,-0.0137001474351,12471.3710615,0.889351413198
1588011432.92,0.699999988079,0.5625,-11.3694438546,4.33993676372,-1.54812276818,3.27610879884,-1.54791248393,-0.018033438491,13582.6896295,1.06745842067
1588011432.96,0.20000000298,0.625,-11.3662302271,4.20899345507,-1.54230021451,3.28069841717,-1.54211011908,0.208195878772,12409.0349326,0.886170817743
1588011433.0,1.38777878078e-16,0.25,-11.3585645459,4.0123206908,-1.51390189909,3.29176057278,-1.51541566072,0.804440202137,13050.8916771,0.977066462507
1588011433.04,1.38777878078e-16,0.3125,-11.3424647441,3.8152972173,-1.4629670128,3.30664687045,-1.46274747205,0.775569701922,11175.4278191,0.685332763312
1588011433.08,1.38777878078e-16,0.25,-11.3261945251,3.6849466617,-1.4295652218,3.28489053854,-1.42961949408,0.869570939643,12331.0081636,0.871918801034
1588011433.12,1.0,0.0,-11.3261945251,3.6849466617,-1.4295652218,3.28489053854,-1.42961949408,0.869570939643,11039.5434223,0.67586693747
1588011433.16,0.800000011921,-0.3125,-11.3164432111,3.62008059046,-1.41238869602,3.25412305141,-1.41274500034,0.638088677936,13167.5548284,1.01781100961
1588011433.2,1.0,0.0,-11.29410406,3.49145592036,-1.38506014691,3.25805048744,-1.38374246781,0.453965290393,13216.2745679,1.02283549579
1588011433.24,1.38777878078e-16,0.75,-11.269052736,3.36381891086,-1.36794995922,3.24967291656,-1.36882722653,0.250587720465,13117.9515246,1.01296254467
1588011433.28,1.38777878078e-16,0.875,-11.2428801985,3.23752211893,-1.36625116037,3.2308694925,-1.36589081329,0.120525614564,12731.3127981,0.965002450305
1588011433.32,1.38777878078e-16,0.375,-11.21611778,3.11056828203,-1.36025613026,3.23613923036,-1.36214528721,0.335398318581,13262.273642,1.04361983636
1588011433.36,1.38777878078e-16,0.3125,-11.1726535173,2.92212205672,-1.32160026048,3.20363936071,-1.32200859832,0.954067722312,10733.7282905,0.67076858169
1588011433.4,1.38777878078e-16,0.3125,-11.1007195399,2.67677867954,-1.25295567401,3.17363164048,-1.25274357745,0.75543595591,12155.6770614,0.909993809386
1588011433.44,0.899999976158,0.1875,-11.0590669713,2.55669084199,-1.22096704648,3.1704943182,-1.22056580287,0.783620200846,12036.0893707,0.893074684439
1588011433.48,1.38777878078e-16,0.25,-11.0141072648,2.43879767067,-1.19319107638,3.18682956972,-1.1938545546,0.548604261352,11107.4585686,0.738061689836
1588011433.52,1.38777878078e-16,1.0,-10.990226201,2.37971132061,-1.17978626386,3.17584878697,-1.17999326335,0.813674328192,10951.493362,0.719581845879
1588011433.56,0.600000023842,1.0,-10.9399853119,2.26320331809,-1.14853285956,3.1768634353,-1.14907966694,0.856202372508,12565.8124673,0.97242887259
1588011433.6,1.0,0.9375,-10.9399853119,2.26320331809,-1.14853285956,3.1768634353,-1.14907966694,0.856202372508,10736.5130528,0.685287631938
1588011433.64,1.38777878078e-16,1.0,-10.8281162207,2.03931823904,-1.06062505902,3.12494009091,-1.06060014579,1.18464822164,12531.3168463,0.999697660157
1588011433.68,1.0,0.875,-10.764255215,1.93121906609,-1.01423884075,3.11130656899,-1.01512004277,1.15315943958,11723.0153256,0.878909447179
1588011433.72,1.38777878078e-16,0.875,-10.6959506114,1.8271505027,-0.965604502914,3.09557852985,-0.967451327571,1.03888209653,10525.8843832,0.695610482586
1588011433.76,0.899999976158,0.9375,-10.6601796984,1.77655226886,-0.944605044177,3.11154028266,-0.94511489214,1.04794577026,10485.7342018,0.680477647586
1588011433.8,1.0,0.9375,-10.6226872278,1.72592597133,-0.923454577373,3.15968080371,-0.924064934982,1.01046911885,12790.892973,1.01867765872
1588011433.84,1.38777878078e-16,0.875,-10.5449758614,1.62750636102,-0.881911776135,3.15645607552,-0.88257858248,1.11742072333,10468.3987789,0.653826060734
1588011433.88,1.38777878078e-16,0.875,-10.46306754,1.53286925225,-0.831672213631,3.12924097089,-0.831967259538,1.22872259059,10607.4779964,0.690372641182
1588011433.92,1.38777878078e-16,0.9375,-10.3304974426,1.39759093773,-0.761753285526,3.17240197773,-0.761684100351,1.07060036387,12730.0007415,1.00101129573
1588011433.96,0.300000011921,1.0,-10.1398816344,1.23098294796,-0.669752501069,3.13620507489,-0.669407572389,1.26246259632,11609.5722225,0.845954905838
1588011434.0,1.38777878078e-16,1.0,-10.0395336247,1.15569307524,-0.614420901306,3.11779090298,-0.617670320555,1.45073946013,12101.980939,0.935614212309
1588011434.04,0.20000000298,1.0,-9.93594176372,1.08696458884,-0.558846490309,3.13943384391,-0.559515934719,1.27659018296,10917.2451206,0.734087664719
1588011434.08,0.10000000149,0.875,-9.88268011195,1.05461043542,-0.532734383617,3.09514196766,-0.532819982874,1.24150738772,12368.6994556,0.992749854413
1588011434.12,0.20000000298,1.0,-9.71951113337,0.966630561774,-0.458177272565,3.06782860965,-0.457428538031,1.06686611767,12059.0367345,0.960156956189
1588011434.16,1.38777878078e-16,1.0,-9.60809620602,0.914881704035,-0.408720052563,3.05935158824,-0.409410127101,1.32780470036,11845.240236,0.930740054322
1588011434.2,1.38777878078e-16,1.0,-9.55192497188,0.891456113609,-0.408720052563,3.05935158824,-0.409410127101,1.32780470036,9838.54381284,0.603654314908
1588011434.24,1.38777878078e-16,1.0,-9.55192497188,0.891456113609,-0.38171538843,3.03955117006,-0.382146614457,1.3130887131,12278.1355207,1.01433772717
1588011434.28,1.0,1.0,-9.32267730881,0.813843406059,-0.270293194123,3.00209286343,-0.272543122728,1.36389179017,11100.7887938,0.843907118266
1588011434.32,1.38777878078e-16,1.0,-9.20703146124,0.785272039833,-0.215745624485,3.02050645592,-0.214926027519,1.27179408282,11814.4782263,0.950491675703
1588011434.36,1.0,1.0,-9.08941362347,0.762811954981,-0.159037546647,2.98778473536,-0.158697940528,1.34481809639,10215.9343258,0.705053896313
1588011434.4,0.10000000149,1.0,-8.97048297455,0.747029076598,-0.103172236627,2.96007255197,-0.105686254901,1.39687198555,9854.69199396,0.660160293323
1588011434.44,1.0,1.0,-8.8510743983,0.737928974629,-0.0480935646503,3.00591156712,-0.0487239735218,1.39239591057,12114.4926075,1.00973294968
1588011434.48,1.0,1.0,-8.73157803404,0.73546800612,0.00518884299796,3.0284785872,0.00241639289162,1.27319465212,10868.4899049,0.789591969304
