throttle,steering,rpm
1.0,0.35321778059,13714.9415459
1.0,0.341020315886,13705.1832735
1.0,0.325576275587,15160.2951719
1.0,0.310280442238,15336.8157565
1.0,0.289225250483,13739.7176105
1.0,0.266166597605,15687.6469113
1.0,0.256672918797,13785.273124
1.0,0.252843737602,15331.2713695
1.0,0.24952031672,15330.39228
1.0,0.244940444827,15248.7576932
1.0,0.234872922301,15429.9549692
1.0,0.217651382089,13823.0146655
1.0,0.217651382089,14958.0315569
1.0,0.202026724815,13726.0049462
1.0,0.188266694546,13676.0409993
1.0,0.188266694546,13750.9556144
1.0,0.183258414268,13720.5438038
1.0,0.179943934083,13711.9384283
1.0,0.170749992132,14865.663934
1.0,0.158926740289,13699.962024
1.0,0.141595676541,13753.6744521
1.0,0.136824429035,13764.5112748
1.0,0.133450165391,13761.9766508
1.0,0.132967114449,13781.3582456
1.0,0.134124606848,13788.2324911
1.0,0.135353818536,13783.6357618
1.0,0.135353818536,13748.9721168
1.0,0.135687991977,13736.1179502
1.0,0.136949911714,13747.727706
1.0,0.136949911714,13785.2681754
1.0,0.139589443803,13714.661928
1.0,0.140689268708,13772.8181149
1.0,0.143024742603,13712.7214697
1.0,0.146122455597,13704.0865772
1.0,0.152690693736,13692.5066233
1.0,0.157006621361,13753.8398031
1.0,0.159189328551,15454.8906376
1.0,0.159497618675,13782.6472263
1.0,0.165102034807,15496.432355
1.0,0.165102034807,15527.1542504
1.0,0.158914998174,15543.624784
0.99854272604,0.146117031574,13786.4888705
0.984262049198,0.168092980981,13586.1718871
0.969083845615,0.163925379515,13512.5531202
0.963179588318,0.166789412498,14831.0272792
0.957641780376,0.169466197491,15229.6274334
0.948111116886,0.179635152221,13226.1310423
0.929971516132,0.173013135791,13244.9137283
0.903630316257,0.135399132967,14837.1328731
0.904546320438,0.170303210616,13041.5738661
0.901660442352,0.196760550141,14696.5827237
0.637458145618,0.199372038245,12395.7906424
0.627195060253,0.00359262479469,12701.9894089
0.618418693542,-0.0120166866109,13801.0823796
0.618418693542,-0.0120166866109,14232.6497637
0.605175614357,-0.00634705927223,14430.9261211
0.59712344408,0.0249100513756,12070.9430989
0.600678443909,0.0724972486496,11894.1274373
0.600240468979,0.0876516699791,13720.4167001
0.600240468979,0.0876516699791,12033.9278107
0.592254817486,0.0787627026439,12295.722662
0.592715024948,0.101016439497,13235.536567
0.604243099689,0.187489837408,12264.5166482
0.602966725826,0.217360466719,11832.0184882
0.606965661049,0.266962707043,11808.974254
0.616846382618,0.335789710283,11019.8811299
0.645426869392,0.529757320881,13527.5284937
0.638036310673,0.508812189102,11734.8441128
0.662530481815,0.652701556683,10997.6745619
0.659192502499,0.653173685074,12954.610247
0.691489219666,0.726278781891,12737.964815
0.697484016418,0.855024039745,12737.3605706
0.743874132633,1.0,10681.5161036
0.740656018257,1.0,9206.31175415
0.760590612888,1.0,10613.5353284
0.512212395668,1.0,10152.7226938
0.508085131645,0.991778433323,12526.8851105
0.528596222401,1.0,11184.4726284
0.541770219803,1.0,12250.5583415
0.542430460453,1.0,12100.70958
0.559267878532,1.0,11508.9609992
0.558489561081,0.874816834927,8062.07797771
0.584918498993,0.835152685642,11468.6741547
0.590029776096,0.758676886559,10762.9247274
0.594440698624,0.718630075455,10716.4377249
0.596452832222,0.682527780533,9769.42691552
0.596452832222,0.682527780533,11400.6514371
0.578289926052,0.570729196072,9174.22613606
0.569743573666,0.465080410242,10336.532382
0.588051438332,0.460972249508,10821.5809765
0.588051438332,0.460972249508,9012.42844039
0.594393491745,0.460189878941,9176.80795144
0.596656858921,0.455515176058,10797.3642363
0.593046784401,0.44242721796,9925.78169061
0.57261377573,0.399298995733,10308.6127894
0.930885672569,0.369010478258,10176.0167905
0.929961800575,0.36178123951,8438.12304266
0.931050240993,0.356201887131,8514.7765946
0.929078638554,0.350087046623,9545.52142173
0.923118710518,0.337240993977,8794.62441046
0.923948526382,0.3217702806,10654.8122391
0.93974250555,0.305489480495,9242.22344563
0.946320712566,0.28676840663,8834.99905943
0.938496589661,0.266175866127,9074.08740779
0.938496589661,0.266175866127,9116.03363572
0.918852448463,0.252475738525,11154.5953047
0.943604290485,0.228917732835,9396.36138647
0.943604290485,0.228917732835,9574.82720065
0.943212628365,0.219089880586,9600.35353936
0.938541829586,0.212388038635,11951.3490489
0.938798069954,0.204136759043,11380.31365
0.939074039459,0.194933533669,9868.99434417
0.927259266376,0.17156329751,10208.5351034
0.959946155548,0.149479269981,10424.8465192
0.949811160564,0.148452445865,10405.6663378
0.954057335854,0.14758387208,10474.3697678
0.959535181522,0.141635745764,10509.5842624
0.959535181522,0.141635745764,10578.2390946
0.923377811909,0.125322848558,10784.8419704
0.935810267925,0.112543731928,10838.6767341
0.930200219154,0.103862680495,10953.9385804
0.92362087965,0.100080363452,11008.7269337
0.919276535511,0.098480373621,11062.8937166
0.903774261475,0.0994114875793,11206.217588
0.879010677338,0.098949059844,11329.4901955
0.846434772015,0.0864302515984,11485.7693672
0.829910457134,0.0770944878459,11532.1807487
0.810033380985,0.0775228068233,11416.2009572
0.798784077168,0.077367991209,11392.2241924
0.790443718433,0.0757558122277,11383.1524721
0.770549118519,0.0740974470973,11447.7037994
0.743260979652,0.0675472915173,11192.1515818
0.743260979652,0.0675472915173,11052.53814
0.707084536552,0.0567367970943,9949.47683091
0.674800217152,0.0671032965183,10761.4320326
0.674800217152,0.0671032965183,10835.1490073
0.668721199036,0.0686263218522,10525.1207134
0.663615107536,0.0765017569065,10521.7695337
0.651480436325,0.0651637911797,10624.5897614
0.638542294502,0.06506074965,12317.5356436
0.622848391533,0.0593473426998,9994.11986192
0.629294335842,0.104508601129,9835.09288254
0.627200722694,0.109688691795,10013.1952418
0.631624221802,0.130151793361,11158.1981406
0.634855151176,0.137790426612,9905.44952236
0.621720850468,0.0911670178175,9698.26858405
0.621720850468,0.0911670178175,9341.327584
0.65205425024,0.189868569374,9146.2586949
0.663687050343,0.221127226949,11295.3602772
0.663687050343,0.221127226949,8975.97788456
0.670021176338,0.238432377577,10660.6889683
0.673295140266,0.22236981988,10976.2369794
0.673976957798,0.212443560362,10935.228486
0.678095877171,0.217700108886,9269.01672749
0.5,-0.0648599117994,9445.46847877
0.5,0.0429733917117,8719.90769441
0.5,0.0804431512952,9814.53840641
0.5,0.134842023253,8975.66008505
0.5,0.130534976721,10195.8189442
0.5,0.130534976721,8686.0962739
0.5,0.154626995325,10918.6081703
0.5,0.135440066457,8258.77562198
0.5,0.26652225852,8886.44300514
0.5,0.26652225852,9698.01774899
0.5,0.251253783703,10438.1233018
0.5,0.355543524027,10101.3679714
0.5,0.387984752655,7834.83750165
0.5,0.35038214922,7689.19300666
0.519623756409,0.521766901016,9873.15005468
0.529488325119,0.604868531227,7768.54715823
0.531890332699,0.623280346394,6005.82646842
0.525778949261,0.572179794312,8447.34827717
0.522600412369,0.544311106205,8554.54752366
0.537595450878,0.694078207016,8701.90895213
0.546222746372,0.803082764149,8127.03869251
0.548139154911,0.870638132095,6992.0588588
0.548139154911,0.870638132095,9517.78161892
0.604583859444,1.0,7661.19958909
0.604583859444,1.0,9072.99368248
0.622753560543,1.0,9939.35382025
0.615007340908,1.0,9431.6375278
0.604299366474,1.0,10035.2925722
0.588373243809,0.879170238972,9674.85003488
0.566303014755,0.735610306263,9943.30848245
0.557778835297,0.677568972111,7679.14645756
0.55256575346,0.638896524906,7402.1366992
0.546363353729,0.59853130579,6347.60916842
0.521742343903,0.475599467754,7353.51387953
0.509467959404,0.426552087069,9397.98616648
0.5,0.397999018431,7356.45020819
0.5,0.386809229851,8615.07277102
0.5,0.344643115997,9425.7887745
0.5,0.337767779827,8568.25457037
0.5,0.312471985817,9104.56658135
0.5,0.293138712645,7667.43281654
0.5,0.277733385563,8708.84561518
0.5,0.271001249552,8212.45373589
0.5,0.260238796473,8833.81398983
0.5,0.218536004424,8626.05361325
0.5,0.195659831166,6747.81777964
0.5,0.178491041064,8877.03975923
0.5,0.158665239811,8798.146314
0.5,0.142520800233,6912.44684308
0.5,0.141867697239,6947.54591457
0.5,0.139069527388,6904.63454288
0.5,0.123208910227,6892.89265429
0.5,0.123208910227,6925.45866697
0.5,0.0978235974908,8805.62314058
0.5,0.0455757603049,7051.22152597
0.5,0.0181202758104,8975.47311613
0.5,-0.0104068815708,6883.38832753
0.5,-0.0249533001333,6940.39005093
0.5,-0.0219501759857,6934.25934252
0.5,-0.0509039126337,6976.33054453
0.5,-0.149192169309,6986.11974251
0.5,-0.134949356318,9314.8230656
0.5,-0.208972200751,7219.3630237
0.5,-0.203294157982,5893.3997479
0.5,-0.186550825834,6157.27573684
0.5,-0.212948903441,8933.34076392
0.5,-0.212948903441,6716.35389994
0.5,-0.207759365439,8315.75493339
0.5,-0.270793229342,6666.87008958
0.5,-0.290970504284,6580.42103878
0.5,-0.320315688848,8790.61045968
0.5,-0.28209477663,8564.33711744
0.5,-0.26976788044,6656.43447133
0.5,-0.301459133625,7067.56864746
0.5,-0.469868004322,7756.79289628
0.5,-0.525967180729,8664.41611511
0.5,-0.639221906662,8347.7825142
0.5,-0.62841719389,8806.49638232
0.5,-0.783416867256,7672.00127491
0.5,-0.939319193363,6734.99400253
0.5,-0.939319193363,6387.9192947
0.531511366367,-1.0,5846.34992149
0.579401135445,-1.0,8534.02211236
0.5782507658,-1.0,8669.88007804
0.59200668335,-1.0,9591.65828501
0.628706634045,-1.0,8073.90664003
0.630683243275,-1.0,10142.4321562
0.666412055492,-1.0,8271.1582888
0.663141906261,-1.0,9950.62117681
0.693660080433,-1.0,5876.44205663
0.697946608067,-1.0,9289.81316274
0.699300706387,-1.0,10017.6489418
0.694383025169,-1.0,9956.62610691
0.683100104332,-0.960798859596,10056.821479
0.683100104332,-0.960798859596,9599.39885741
0.679635763168,-0.757315039635,10561.3441105
0.677231907845,-0.560916185379,10404.8841069
0.677231907845,-0.560916185379,8797.37264635
0.68229496479,-0.519929647446,10853.2312158
0.680254161358,-0.462271898985,10970.9894746
0.67712777853,-0.365260720253,11433.9142182
0.670298099518,-0.200115397573,11326.0835463
0.661656320095,0.0359183512628,9098.80407721
0.666846394539,0.107827626169,9689.99999697
0.662708759308,0.147559449077,9157.06883819
0.96214812994,0.15392754972,9227.81535917
0.957829833031,0.133539378643,9292.79740939
0.938593864441,0.122098110616,9305.32266099
0.938593864441,0.122098110616,9366.53089131
0.918439030647,0.115776009858,9653.91871673
0.9165969491,0.108474753797,9764.37099833
0.90667194128,0.0969544500113,9866.6009088
0.906441688538,0.0908833891153,9882.00426244
0.900456786156,0.0877419561148,9960.49920157
0.880886316299,0.0796075388789,10091.931831
0.85869884491,0.0624726191163,10545.6837068
0.856702327728,0.0530606433749,10341.2682682
0.846491932869,0.0504013895988,10492.8014726
0.844524741173,0.0486985556781,10556.4793632
0.840165913105,0.0440625138581,10590.4247715
0.810943186283,0.0332633145154,10606.475685
0.810943186283,0.0332633145154,10791.4949795
0.802817344666,0.0302344150841,10890.7809824
0.796414196491,0.0273373536766,10940.0718252
0.796403408051,0.0129107711837,10854.833846
0.784424543381,0.0190380308777,10796.8017513
0.777346909046,0.0191706065089,10744.6003806
0.759952366352,0.0303190033883,10702.1972385
0.752810180187,0.0278206244111,11183.9995563
0.74559366703,0.0328454114497,10486.204828
0.755279302597,0.0115128513426,10514.3585977
0.75864893198,0.00484978593886,10518.9449024
0.755547225475,0.00170359318145,10577.52537
0.749553084373,0.00549603626132,10525.0912411
0.749553084373,0.00549603626132,10411.7994804
0.728492617607,0.0231505781412,10161.397142
0.739435136318,-0.0193250104785,10150.8213296
0.739435136318,-0.0193250104785,10228.6303408
0.744565308094,-0.0324212685227,12045.5880865
0.758852720261,-0.0569955445826,10052.9030285
0.758785784245,-0.0614353120327,12622.7349957
0.760197639465,-0.054192405194,10660.0882611
1.0,-0.303741186857,11051.837815
1.0,-0.327233821154,12783.9672372
1.0,-0.408734321594,11826.3624388
1.0,-0.44451841712,11646.561349
1.0,-0.486898630857,13086.7266894
1.0,-0.470052182674,12941.415999
1.0,-0.491788089275,10959.4504317
1.0,-0.574188351631,13431.1197525
1.0,-0.574188351631,12759.159263
1.0,-0.556638598442,13891.3976616
1.0,-0.492114275694,13063.0531561
1.0,-0.43390917778,12161.5311783
1.0,-0.414828807116,13023.2307317
1.0,-0.417471468449,13937.6108431
1.0,-0.398664832115,10843.6171614
1.0,-0.312062293291,14021.6132972
1.0,-0.216555550694,14120.6698815
1.0,-0.269681155682,12019.7264867
1.0,-0.258213758469,14802.6402729
1.0,-0.279635876417,13844.8853675
1.0,-0.271920412779,13572.9878468
1.0,-0.247943416238,12216.7431442
1.0,-0.247943416238,14263.7480001
1.0,-0.232177659869,12417.8314136
1.0,-0.208761617541,13026.1905584
1.0,-0.223424479365,13423.7187995
1.0,-0.21010941267,14575.3169902
1.0,-0.21324044466,13472.5809164
1.0,-0.208951830864,14892.5713983
1.0,-0.190759032965,15143.9631352
1.0,-0.172752797604,15488.857636
1.0,-0.127297177911,15663.8536909
1.0,-0.0921216979623,13754.8496838
1.0,-0.105343550444,13847.9900541
1.0,-0.128293529153,13884.9924831
1.0,-0.131956875324,13578.6614714
1.0,-0.141114294529,15557.0511305
1.0,-0.0999470353127,13594.0414335
1.0,-0.0999470353127,13700.8167845
1.0,-0.077434822917,15782.1991899
1.0,-0.113092422485,16155.0194255
1.0,-0.134814873338,13864.4740722
1.0,-0.141084522009,13559.1195452
1.0,-0.134686812758,14834.4858608
1.0,-0.12769639492,15580.4916583
1.0,-0.129476428032,15551.7737432
1.0,-0.138957470655,13529.534198
1.0,-0.138655826449,16050.1898553
1.0,-0.130762398243,13559.9613238
1.0,-0.113581039011,14679.742599
1.0,-0.103298380971,15116.9634573
0.969291746616,-0.0813064202666,13662.5574632
0.969291746616,-0.0813064202666,13686.3153356
0.91043817997,-0.0691534653306,13492.6722773
0.704420804977,-0.0145112201571,13261.4229608
0.686457395554,-0.0296616945416,13655.1969541
0.67790800333,-0.0481326058507,14520.3970016
0.66786968708,-0.0430110506713,14266.9326163
0.636746585369,-0.0137564707547,14757.6658308
0.596273899078,0.0153046753258,13809.1059103
0.577514946461,0.0331896170974,12445.783662
0.560136437416,0.0449961684644,13351.1506773
0.551646590233,0.0491601265967,12537.0040997
0.543772041798,0.052519377321,12486.1580021
0.528012871742,0.052212100476,12318.4482576
0.516306996346,0.0623407624662,12317.3221148
0.516306996346,0.0623407624662,14038.9142591
0.5,0.0545669607818,11982.2716798
0.5,0.101071484387,11007.6805241
0.5,0.114792704582,13582.3511028
0.5,0.114792704582,12267.962573
0.5,0.12619253993,13842.3199215
0.5,0.101598985493,13331.1891926
0.5,0.0592217743397,11344.3082266
0.5,0.0536336787045,11348.3024746
0.5,0.0470465868711,11193.9475332
0.5,0.0747177526355,11584.9985984
0.5,0.157378867269,12928.1912688
0.5,0.18688622117,12209.8336643
0.5,0.253445357084,13055.9585476
0.5,0.269811213017,10600.9893074
0.502630472183,0.364547103643,11481.3282783
0.513869345188,0.465689599514,12765.6172522
0.510036706924,0.457391321659,12703.7744374
0.5,0.105558685958,12552.8112885
0.5,0.190613210201,10739.5453411
0.5,0.171165406704,10189.4074525
0.5,0.270214706659,12078.3380534
0.5,0.592245817184,11823.2028392
0.5,0.911229252815,9566.78080674
0.5,1.0,10560.3016905
0.512374639511,1.0,10882.325417
0.552895903587,1.0,11379.5427588
0.562570869923,1.0,9084.98381571
0.569734036922,1.0,11146.0125157
0.566131472588,1.0,11536.7819228
0.560574889183,1.0,10163.3389887
0.560574889183,1.0,10938.3133555
0.557943999767,1.0,10593.3247596
0.564568996429,1.0,10856.8892763
0.564568996429,1.0,8347.82115462
0.567705333233,0.990416944027,10632.2876778
0.573665618896,0.946809887886,7895.69965699
0.573239266872,0.855372667313,8927.36190381
0.823718011379,0.69341391325,10811.6654943
0.818680405617,0.529613792896,10786.4060423
0.812584221363,0.328208178282,10753.6975938
0.803672850132,0.27024808526,8455.7809897
0.795302629471,0.238555148244,10965.3245615
0.800128996372,0.231575548649,10910.4099243
0.802106618881,0.226730197668,10383.1023292
0.794894039631,0.215470775962,9047.84069624
0.794894039631,0.215470775962,9336.26282974
0.776403665543,0.192488640547,9591.50472172
0.806936621666,0.218155518174,9753.02625124
0.812000215054,0.22388677299,9680.41553105
0.816825389862,0.229110360146,11471.3048203
0.811366915703,0.220904260874,9914.63811627
0.810533225536,0.220174521208,9869.46463482
0.833327651024,0.246176153421,10430.9939736
0.849003374577,0.262179881334,10219.1314921
0.853538990021,0.259295195341,11590.6024583
0.858467459679,0.260754853487,12272.3911974
0.858898162842,0.250151991844,12647.0116658
0.870732843876,0.262235760689,12448.5240078
0.874974489212,0.263616800308,12179.4045618
0.874974489212,0.263616800308,12367.116446
0.886427164078,0.271254301071,12839.3576883
0.914187788963,0.280487656593,10961.1136651
0.914187788963,0.280487656593,11196.8749626
0.925260663033,0.2857016325,12558.2183416
1.0,0.439383417368,13266.080265
1.0,0.452013194561,13124.0636417
1.0,0.421430945396,13776.2219661
1.0,0.435162514448,13866.6285424
1.0,0.479226440191,11707.3186914
1.0,0.486089080572,13612.0830019
1.0,0.501686394215,13202.8573338
1.0,0.511500537395,13910.5676418
1.0,0.495613098145,11892.1615129
1.0,0.490626782179,13931.7603405
1.0,0.490626782179,12325.9770775
1.0,0.49942445755,14416.8851218
1.0,0.544170260429,14840.8850834
1.0,0.544170260429,12652.8060483
1.0,0.557827651501,12708.232415
1.0,0.549729645252,12746.8395388
1.0,0.542404711246,12789.6388117
1.0,0.522003471851,12955.2085145
1.0,0.497091561556,13287.0552182
1.0,0.47318276763,14686.3325972
1.0,0.451837390661,15318.1781635
1.0,0.431730300188,15297.8249454
1.0,0.426596552134,13524.1638744
1.0,0.424830496311,13578.7283546
1.0,0.401415616274,15233.1311692
1.0,0.401415616274,13622.3688871
1.0,0.361219972372,13656.68708
1.0,0.354367494583,13726.9715527
1.0,0.350790798664,14675.0715026
1.0,0.345881670713,15154.5859403
1.0,0.339396089315,13648.3483549
1.0,0.313510775566,13735.269877
1.0,0.280164569616,13712.0382286
1.0,0.272624343634,13762.0493342
1.0,0.268187016249,13696.4086348
1.0,0.263727456331,13683.3046411
1.0,0.260782063007,15735.2173521
1.0,0.228811472654,13815.0654663
1.0,0.228811472654,13687.9583343
1.0,0.218576192856,15802.7547789
1.0,0.214311257005,13665.5700287
1.0,0.214311257005,13644.1010555
1.0,0.208959236741,13664.8644628
1.0,0.198407441378,13679.1582442
1.0,0.190422132611,15021.3626324
1.0,0.178067579865,15744.5233601
1.0,0.160888329148,15773.0964824
1.0,0.157164633274,15057.4876174
1.0,0.15567907691,13714.957326
1.0,0.153406515718,13711.7874555
1.0,0.151450842619,15558.7702692
1.0,0.145294502378,15589.3823175
1.0,0.137170150876,14331.4850035
1.0,0.129219412804,13738.9723453
1.0,0.126100331545,13724.7612312
1.0,0.113077327609,13812.5327009
1.0,0.098774753511,13773.7082285
1.0,0.105031177402,13799.4575454
1.0,0.10645673424,13809.95297
1.0,0.110555291176,13796.4294205
1.0,0.108994349837,13789.8320945
1.0,0.102070003748,13786.7010289
1.0,0.0994034707546,13777.2403799
1.0,0.116361565888,13723.1670208
1.0,0.140805929899,13916.1658591
1.0,0.130523100495,13713.8901185
